Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),SO2,NO,NO2,NOx,CO,O3,PM25
13.5,-5.4,26.0,9.0,13.0,102.19,0,1,3,4,0.18,46,3
13.8,-4.3,28.0,9.0,14.0,102.16,0,1,4,4,0.18,46,3
13.3,-4.4,29.0,7.0,12.0,102.17,0,0,5,5,0.19,45,4
12.4,-4.2,31.0,7.0,15.0,102.2,0,0,5,5,0.19,45,5
10.9,-5.1,32.0,7.0,14.0,102.23,0,0,7,7,0.21,42,7
9.7,-4.0,38.0,9.0,10.0,102.28,0,1,8,9,0.22,39,9
9.5,-3.7,39.0,9.0,10.0,102.29,0,0,6,6,0.21,39,7
8.9,-4.4,39.0,6.0,11.0,102.33,0,0,6,6,0.2,38,6
8.4,-3.1,44.0,6.0,7.0,102.28,0,0,6,6,0.2,37,6
7.8,-2.7,48.0,7.0,9.0,102.28,1,0,6,6,0.2,37,7
6.5,-3.6,48.0,7.0,9.0,102.31,1,0,6,7,0.21,35,8
5.6,-3.7,51.0,7.0,10.0,102.26,1,0,8,8,0.2,33,7
4.9,-3.5,55.0,6.0,14.0,102.3,1,0,6,6,0.2,35,7
4.1,-3.6,57.0,6.0,12.0,102.34,1,0,8,8,0.19,32,7
3.8,-4.0,57.0,6.0,12.0,102.43,0,0,7,7,0.19,33,7
4.1,-4.5,53.0,7.0,15.0,102.47,0,1,6,7,0.19,36,6
5.8,-4.9,46.0,8.0,13.0,102.5,0,1,4,5,0.19,39,5
7.6,-4.2,43.0,6.0,16.0,102.53,0,1,3,4,0.18,39,3
9.3,-5.0,36.0,6.0,13.0,102.55,0,1,3,4,0.18,42,3
11.3,-6.4,28.0,9.0,17.0,102.53,0,1,2,3,0.18,45,2
12.9,-4.1,30.0,6.0,17.0,102.48,0,1,2,3,0.17,46,3
13.9,-4.5,28.0,7.0,16.0,102.43,0,1,2,3,0.17,47,3
14.7,-6.1,23.0,9.0,17.0,102.38,0,0,2,2,0.17,46,3
15.5,-3.5,27.0,6.0,17.0,102.36,0,1,2,3,0.18,46,3
15.7,-5.7,22.0,7.0,14.0,102.3,0,1,2,3,0.18,46,4
15.6,-5.5,23.0,10.0,15.0,102.26,0,0,3,3,0.18,46,3
15.4,-4.7,25.0,8.0,14.0,102.23,0,0,3,3,0.18,46,4
14.8,-3.9,27.0,8.0,11.0,102.19,0,0,4,5,0.2,45,5
13.0,-3.6,31.0,7.0,10.0,102.16,0,0,6,6,0.25,42,7
12.3,-4.3,31.0,8.0,6.0,102.17,0,0,11,11,0.26,37,11
9.7,-3.2,40.0,0.0,1.0,102.19,0,1,30,31,0.38,16,28
7.8,-1.5,51.0,4.0,2.0,102.18,0,0,24,24,0.4,14,22
6.7,-2.1,53.0,34.0,3.0,102.18,0,0,12,12,0.31,23,19
6.5,-1.6,56.0,35.0,4.0,102.19,0,0,11,11,0.33,23,21
4.5,0.3,74.0,36.0,4.0,102.14,0,2,19,21,0.37,10,26
4.5,-1.0,68.0,35.0,4.0,102.12,0,0,14,14,0.33,15,23
3.3,-0.9,74.0,1.0,2.0,102.12,0,0,13,13,0.33,14,19
2.9,-1.4,73.0,35.0,3.0,102.14,0,1,12,12,0.28,15,15
2.7,-2.0,71.0,0.0,1.0,102.16,0,0,7,8,0.22,21,10
2.7,-1.5,74.0,0.0,1.0,102.18,0,1,9,10,0.23,20,11
6.3,-0.4,62.0,28.0,1.0,102.2,0,1,8,9,0.23,28,9
9.7,-0.8,48.0,33.0,1.0,102.2,1,3,12,15,0.24,32,8
13.0,-3.8,31.0,21.0,3.0,102.17,1,4,12,15,0.25,37,7
15.5,-5.0,24.0,25.0,4.0,102.13,0,1,5,6,0.19,47,4
17.2,-4.8,22.0,28.0,9.0,102.05,0,1,3,4,0.19,50,4
18.9,-2.5,23.0,26.0,9.0,101.95,0,0,3,4,0.19,53,4
20.2,-2.5,22.0,29.0,14.0,101.89,0,0,2,3,0.18,55,3
21.3,-4.1,18.0,27.0,16.0,101.81,0,0,2,2,0.18,54,4
22.1,-1.9,20.0,28.0,14.0,101.72,0,0,2,2,0.17,53,3
22.3,-2.8,18.0,26.0,9.0,101.67,0,0,2,2,0.17,55,3
22.1,-5.5,15.0,29.0,15.0,101.67,0,0,2,2,0.17,58,4
21.1,-4.7,17.0,28.0,13.0,101.64,0,0,4,4,0.18,54,6
18.8,-6.3,18.0,28.0,6.0,101.63,0,0,9,9,0.23,47,7
15.2,-3.5,27.0,26.0,5.0,101.62,0,0,12,13,0.22,43,11
13.9,-3.9,29.0,26.0,1.0,101.61,0,0,15,15,0.25,35,11
12.4,-2.9,34.0,,0.0,101.57,0,0,6,6,0.21,37,9
11.0,-0.7,44.0,36.0,2.0,101.56,0,0,6,6,0.21,39,9
10.0,-1.2,46.0,30.0,4.0,101.56,0,0,6,6,0.21,37,11
9.6,-0.6,49.0,36.0,3.0,101.59,0,0,4,4,0.18,40,11
10.1,0.0,50.0,1.0,6.0,101.59,0,0,6,6,0.19,39,12
7.8,0.2,59.0,3.0,5.0,101.62,9999,9999,9999,9999,9999.0,9999,10
8.2,1.2,61.0,35.0,13.0,101.65,0,0,4,5,0.18,38,10
7.6,1.4,65.0,36.0,13.0,101.68,0,0,9,9,0.21,33,10
7.1,1.8,69.0,1.0,4.0,101.7,16,2,14,15,0.22,30,13
10.0,1.6,56.0,4.0,11.0,101.71,1,1,7,8,0.21,37,8
11.8,1.1,48.0,7.0,15.0,101.72,0,1,4,5,0.2,40,5
12.5,-1.4,38.0,8.0,19.0,101.7,0,1,3,4,0.19,41,4
13.4,0.6,42.0,5.0,13.0,101.7,0,0,3,3,0.18,44,4
13.0,0.1,41.0,5.0,15.0,101.66,0,1,5,6,0.19,43,4
12.9,-0.9,38.0,4.0,11.0,101.6,0,1,4,5,0.19,43,5
14.3,-1.7,33.0,7.0,8.0,101.5,0,1,3,4,0.18,45,3
14.4,-2.4,31.0,6.0,10.0,101.4,0,0,4,4,0.18,44,4
14.2,-1.6,33.0,8.0,12.0,101.31,0,0,4,5,0.18,42,4
13.5,-0.7,38.0,6.0,12.0,101.24,0,0,5,5,0.18,39,6
11.1,0.0,46.0,7.0,20.0,101.2,0,0,4,4,0.18,39,8
9.7,1.5,57.0,7.0,18.0,101.28,0,0,3,3,0.18,36,8
7.1,4.4,83.0,5.0,17.0,101.28,0,0,3,3,0.17,37,8
6.2,4.7,90.0,6.0,15.0,101.24,0,0,3,3,0.18,36,7
6.0,4.8,92.0,4.0,11.0,101.23,0,0,4,4,0.18,34,6
5.9,4.8,93.0,36.0,11.0,101.21,0,0,4,4,0.17,34,3
5.6,4.4,92.0,35.0,13.0,101.19,0,1,3,4,0.16,35,2
5.1,3.7,90.0,36.0,18.0,101.21,0,1,3,4,0.16,39,4
4.9,3.3,90.0,36.0,10.0,101.18,0,0,3,3,0.15,37,4
4.1,2.7,91.0,29.0,8.0,101.15,0,0,2,3,0.16,36,3
3.2,2.3,94.0,31.0,10.0,101.19,0,0,2,2,0.16,36,3
3.2,1.0,85.0,33.0,15.0,101.21,0,0,3,3,0.16,34,4
2.0,0.0,87.0,29.0,7.0,101.24,0,0,5,5,0.18,31,4
2.4,0.4,87.0,28.0,12.0,101.32,0,1,4,5,0.18,30,4
4.7,0.4,74.0,32.0,11.0,101.37,0,1,2,3,0.18,31,3
5.8,0.7,70.0,33.0,20.0,101.39,0,1,2,3,0.18,32,2
7.2,-0.6,58.0,32.0,22.0,101.41,0,1,2,3,0.18,35,1
8.4,-2.3,47.0,32.0,19.0,101.41,0,1,2,2,0.16,41,2
9.9,-4.2,37.0,32.0,23.0,101.38,0,0,1,2,0.15,45,2
11.6,-2.7,37.0,34.0,26.0,101.34,0,1,2,2,0.16,46,2
12.7,-0.9,39.0,35.0,25.0,101.27,0,1,1,2,0.16,44,2
13.8,-0.8,37.0,33.0,19.0,101.22,0,0,2,2,0.16,44,1
13.7,-1.7,34.0,31.0,23.0,101.19,0,1,2,3,0.16,43,1
13.7,-3.3,31.0,32.0,24.0,101.15,0,1,2,3,0.16,43,1
13.9,-2.1,33.0,31.0,23.0,101.17,0,0,2,2,0.16,43,1
13.2,-3.9,30.0,33.0,26.0,101.17,0,0,2,2,0.16,42,1
12.0,-3.5,34.0,33.0,17.0,101.22,0,0,4,4,0.17,40,2
10.8,-2.0,41.0,34.0,13.0,101.31,0,0,5,5,0.19,38,3
9.6,-2.4,43.0,33.0,15.0,101.37,0,1,4,5,0.16,38,3
9.1,-2.4,44.0,32.0,13.0,101.4,0,2,3,5,0.15,37,3
7.3,-0.6,57.0,31.0,16.0,101.46,0,0,3,3,0.16,35,4
6.0,-0.1,65.0,32.0,10.0,101.55,0,0,3,3,0.17,37,3
5.2,-2.1,60.0,35.0,11.0,101.58,0,0,4,4,0.15,40,1
3.8,-5.1,52.0,35.0,8.0,101.62,0,0,5,6,0.16,38,2
3.9,-6.5,47.0,35.0,10.0,101.68,0,0,5,6,0.16,36,1
2.5,-6.7,51.0,29.0,7.0,101.72,0,0,6,6,0.16,31,2
1.5,-6.3,56.0,30.0,5.0,101.78,0,0,6,7,0.17,30,2
2.8,-6.5,50.0,1.0,7.0,101.82,0,2,11,13,0.2,28,3
5.0,-6.0,45.0,3.0,12.0,101.86,0,1,5,6,0.17,38,2
5.8,-7.3,38.0,7.0,12.0,101.87,0,1,4,5,0.16,40,2
7.2,-8.8,31.0,4.0,7.0,101.86,0,2,5,7,0.17,41,2
8.9,-7.7,30.0,27.0,5.0,101.83,0,3,6,9,0.16,42,2
10.0,-8.3,27.0,31.0,6.0,101.81,0,14,12,26,0.18,43,3
11.1,-9.8,22.0,28.0,5.0,101.73,0,6,10,16,0.18,45,4
12.6,-7.4,24.0,29.0,4.0,101.66,0,2,6,7,0.18,48,2
13.1,-10.2,19.0,34.0,6.0,101.57,0,2,8,10,0.2,47,3
14.2,-9.9,18.0,30.0,5.0,101.45,0,1,6,8,0.19,49,2
15.1,-9.2,18.0,30.0,9.0,101.41,0,0,3,3,0.16,52,1
15.3,-10.2,16.0,27.0,11.0,101.35,0,0,3,3,0.17,52,2
15.1,-10.1,16.0,27.0,6.0,101.31,0,0,4,4,0.17,50,5
13.5,-10.4,18.0,0.0,1.0,101.22,0,1,18,19,0.25,36,7
9.8,-4.9,35.0,17.0,6.0,101.25,0,1,22,23,0.29,30,10
8.9,-5.9,35.0,15.0,8.0,101.18,0,1,23,24,0.29,28,9
7.8,-6.7,35.0,16.0,7.0,101.13,0,0,16,17,0.23,32,7
7.6,-6.5,36.0,18.0,8.0,101.07,0,2,26,28,0.34,11,19
7.5,-7.4,34.0,18.0,8.0,101.07,0,1,24,25,0.33,8,14
6.8,-6.6,38.0,20.0,5.0,101.03,0,4,29,33,0.36,2,13
3.0,-4.1,60.0,0.0,1.0,100.95,0,1,23,24,0.32,6,11
1.8,-3.0,70.0,,0.0,100.92,0,1,19,20,0.33,6,13
1.3,-3.3,71.0,,0.0,100.91,0,1,15,16,0.26,10,10
0.8,-2.3,79.0,32.0,3.0,100.9,0,2,14,16,0.24,12,8
1.7,-1.6,79.0,5.0,2.0,100.91,0,7,18,25,0.28,11,9
6.4,0.2,64.0,5.0,6.0,100.88,0,6,15,21,0.3,16,8
8.7,-1.1,50.0,7.0,8.0,100.82,0,9,16,25,0.3,23,7
11.9,-4.0,33.0,7.0,9.0,100.71,0,4,10,14,0.22,35,4
14.8,-1.9,32.0,9.0,6.0,100.65,0,3,8,11,0.2,41,2
17.0,-3.8,24.0,12.0,8.0,100.55,0,2,6,8,0.19,46,2
18.6,-4.1,21.0,15.0,7.0,100.42,0,1,5,6,0.19,50,2
20.2,-3.1,21.0,18.0,6.0,100.36,0,1,4,5,0.19,54,2
20.7,-2.9,20.0,17.0,10.0,100.27,0,1,5,6,0.19,53,2
21.4,-2.2,20.0,16.0,13.0,100.17,0,2,8,9,0.21,50,3
21.4,-2.2,20.0,20.0,11.0,100.15,0,1,8,9,0.23,49,4
20.7,-0.4,24.0,17.0,10.0,100.14,0,1,10,11,0.23,49,6
19.6,-2.6,22.0,20.0,24.0,100.16,0,0,6,6,0.2,54,5
17.9,0.1,30.0,20.0,13.0,100.15,0,0,11,11,0.23,48,7
17.6,0.0,30.0,16.0,8.0,100.14,0,0,11,12,0.24,47,10
16.4,2.5,39.0,20.0,19.0,100.14,0,0,6,7,0.22,53,14
14.7,4.7,51.0,19.0,20.0,100.13,0,0,7,7,0.21,50,14
13.8,6.2,60.0,20.0,9.0,100.1,0,0,7,7,0.23,47,14
14.3,6.8,60.0,19.0,16.0,100.07,0,0,7,7,0.22,45,12
14.1,8.1,67.0,19.0,22.0,100.04,0,0,5,5,0.2,48,13
12.8,10.0,84.0,19.0,18.0,100.02,0,0,4,4,0.21,48,7
12.1,10.5,90.0,18.0,11.0,99.97,0,0,5,5,0.22,44,5
11.6,10.2,91.0,15.0,8.0,99.93,0,0,6,6,0.22,41,9
11.7,10.7,93.0,15.0,6.0,99.88,0,1,12,12,0.24,33,11
11.8,10.9,94.0,7.0,5.0,99.86,0,3,28,31,0.3,15,12
12.3,11.4,94.0,14.0,2.0,99.85,0,2,19,21,0.29,23,12
12.4,10.9,90.0,22.0,11.0,99.88,0,1,12,13,0.26,30,13
12.5,11.3,92.0,23.0,10.0,99.9,0,1,11,12,0.27,29,12
13.2,11.9,92.0,24.0,11.0,99.92,0,2,9,10,0.25,29,9
14.0,12.2,89.0,26.0,13.0,99.94,0,1,6,7,0.23,30,6
13.8,11.8,88.0,27.0,19.0,99.98,0,0,3,4,0.22,33,3
13.0,11.0,88.0,31.0,18.0,100.07,0,1,2,3,0.2,39,4
12.0,9.4,84.0,33.0,14.0,100.13,0,1,3,3,0.19,38,5
11.8,8.3,79.0,34.0,19.0,100.14,0,1,3,3,0.19,36,5
11.8,8.0,77.0,33.0,19.0,100.19,0,1,2,3,0.18,32,4
10.4,6.6,77.0,34.0,22.0,100.28,0,1,2,2,0.18,26,4
9.1,5.5,78.0,33.0,21.0,100.38,0,1,2,2,0.18,27,3
8.0,4.5,79.0,33.0,21.0,100.47,0,1,2,2,0.18,25,2
7.1,3.6,79.0,33.0,22.0,100.55,0,1,2,2,0.17,23,2
6.4,2.6,76.0,35.0,24.0,100.62,0,1,2,2,0.17,24,2
5.9,2.0,76.0,35.0,21.0,100.67,0,1,2,3,0.16,26,1
5.4,1.5,76.0,34.0,19.0,100.7,0,1,2,2,0.16,28,1
5.3,1.3,76.0,35.0,19.0,100.74,0,0,1,2,0.15,29,1
4.7,1.0,77.0,34.0,18.0,100.75,0,1,2,2,0.14,35,2
3.5,-2.3,66.0,35.0,21.0,100.76,0,0,2,2,0.15,33,3
2.0,-1.0,81.0,32.0,13.0,100.81,0,0,2,2,0.15,28,4
1.2,-1.7,81.0,32.0,13.0,100.82,0,0,2,2,0.15,28,4
0.8,-2.5,79.0,33.0,12.0,100.9,0,0,2,3,0.15,29,4
0.8,-3.1,75.0,33.0,11.0,100.97,0,1,2,3,0.15,31,3
1.8,-4.0,65.0,35.0,19.0,101.03,0,1,2,3,0.15,33,3
3.1,-4.7,56.0,35.0,17.0,101.07,0,1,2,3,0.15,35,2
4.2,-4.8,52.0,36.0,15.0,101.08,0,1,2,3,0.16,38,1
5.5,-6.0,43.0,34.0,15.0,101.07,0,1,2,3,0.15,40,1
7.2,-4.9,42.0,34.0,13.0,101.04,0,1,2,2,0.16,41,1
7.4,-7.1,35.0,31.0,17.0,101.0,0,0,1,2,0.16,40,1
8.9,-5.0,37.0,33.0,19.0,100.96,0,1,1,2,0.17,43,1
9.5,-7.0,30.0,35.0,21.0,100.94,0,0,1,2,0.16,45,1
9.8,-9.0,26.0,34.0,20.0,100.92,0,0,1,1,0.16,45,1
9.7,-8.8,26.0,36.0,21.0,100.9,0,0,1,2,0.16,44,1
9.5,-9.1,26.0,35.0,20.0,100.9,0,0,1,2,0.16,44,2
8.6,-11.2,23.0,34.0,20.0,100.91,0,0,2,3,0.16,43,4
7.0,-10.6,27.0,34.0,17.0,100.94,0,0,3,4,0.16,41,7
6.1,-11.2,28.0,35.0,16.0,101.0,0,0,4,4,0.17,40,5
5.1,-10.9,30.0,36.0,16.0,101.03,0,1,4,4,0.17,40,4
4.2,-10.9,32.0,35.0,13.0,101.06,0,0,5,5,0.19,37,5
3.5,-11.3,33.0,35.0,15.0,101.08,0,0,5,5,0.19,37,5
2.5,-10.4,38.0,36.0,13.0,101.1,0,1,4,5,0.19,37,5
1.8,-9.4,43.0,36.0,9.0,101.1,7,0,7,7,0.17,34,5
1.7,-11.5,37.0,4.0,10.0,101.1,2,0,7,7,0.17,32,6
1.0,-11.3,39.0,7.0,4.0,101.11,0,0,6,7,0.18,29,6
-1.1,-9.5,53.0,36.0,1.0,101.14,0,0,7,7,0.17,28,5
-1.6,-7.4,65.0,34.0,4.0,101.21,0,0,5,5,0.17,29,5
0.4,-6.8,59.0,35.0,9.0,101.28,1,1,6,7,0.17,31,4
2.1,-12.1,34.0,4.0,10.0,101.29,1,5,8,14,0.18,37,3
3.3,-12.7,30.0,5.0,9.0,101.3,0,17,16,33,0.21,38,3
4.5,-13.1,26.0,8.0,4.0,101.28,0,11,14,25,0.2,41,2
6.0,-11.0,28.0,13.0,5.0,101.23,0,11,11,22,0.2,43,3
7.2,-11.4,25.0,25.0,8.0,101.18,0,3,4,7,0.17,46,4
8.3,-13.8,19.0,23.0,7.0,101.06,0,4,4,8,0.17,47,4
9.3,-14.0,18.0,24.0,11.0,100.99,0,1,4,6,0.17,48,4
11.0,-8.7,24.0,30.0,13.0,100.9,0,13,7,20,0.18,44,4
11.4,-9.8,22.0,26.0,13.0,100.85,0,4,8,12,0.17,42,3
11.6,-10.7,20.0,25.0,10.0,100.8,0,0,2,2,0.16,44,4
11.6,-9.9,21.0,28.0,18.0,100.76,0,0,2,2,0.15,44,5
11.2,-9.8,22.0,31.0,16.0,100.72,0,0,2,3,0.16,43,6
10.0,-8.9,25.0,27.0,7.0,100.72,0,0,6,6,0.18,39,9
7.4,-6.8,36.0,21.0,9.0,100.73,0,0,8,8,0.19,36,9
6.7,-5.7,41.0,21.0,15.0,100.76,0,0,5,5,0.17,38,7
6.9,-5.9,40.0,36.0,15.0,100.8,5,0,5,5,0.16,35,7
6.3,-6.6,39.0,3.0,12.0,100.84,0,1,3,4,0.16,38,5
4.7,-7.3,41.0,1.0,12.0,100.88,0,1,3,4,0.16,39,4
3.8,-7.8,42.0,36.0,16.0,100.9,0,1,3,4,0.15,38,4
2.9,-9.4,40.0,36.0,16.0,100.95,0,1,3,4,0.15,38,3
1.9,-11.1,37.0,2.0,13.0,101.01,9999,9999,9999,9999,9999.0,9999,3
1.1,-11.4,39.0,1.0,16.0,101.05,1,1,4,5,0.15,35,3
0.2,-11.1,42.0,36.0,11.0,101.13,0,1,6,6,0.17,33,3
0.3,-10.7,43.0,36.0,15.0,101.19,0,2,5,7,0.17,33,3
1.3,-10.0,43.0,36.0,14.0,101.2,7,3,5,7,0.18,33,3
2.0,-11.7,36.0,2.0,9.0,101.16,4,1,3,4,0.16,35,2
2.0,-12.1,34.0,35.0,8.0,101.14,1,1,2,3,0.16,35,2
3.9,-10.8,33.0,1.0,8.0,101.1,0,1,2,2,0.15,36,2
4.9,-10.7,31.0,31.0,11.0,101.05,0,1,2,3,0.15,37,2
6.0,-12.1,26.0,31.0,11.0,100.94,0,0,1,2,0.15,36,2
7.4,-9.7,29.0,29.0,9.0,100.88,0,1,2,3,0.16,37,2
8.0,-11.6,24.0,30.0,6.0,100.8,0,0,2,2,0.15,38,2
7.9,-12.2,23.0,29.0,9.0,100.74,0,1,2,2,0.16,38,2
8.0,-13.4,20.0,32.0,11.0,100.68,1,1,3,3,0.16,37,2
7.7,-12.6,22.0,36.0,13.0,100.67,4,1,4,5,0.15,35,3
7.3,-12.5,23.0,36.0,12.0,100.63,2,0,4,4,0.15,37,3
6.9,-12.5,24.0,2.0,8.0,100.62,7,0,5,5,0.15,36,5
6.1,-13.4,23.0,2.0,14.0,100.62,5,0,4,4,0.15,36,4
5.6,-12.1,27.0,3.0,12.0,100.6,0,0,2,3,0.14,37,3
5.2,-12.1,27.0,3.0,12.0,100.57,0,0,2,2,0.14,37,3
5.1,-11.9,28.0,4.0,12.0,100.53,0,0,2,2,0.15,36,3
4.7,-11.6,29.0,5.0,16.0,100.47,0,0,2,2,0.15,36,2
4.4,-12.0,29.0,5.0,17.0,100.43,0,0,3,3,0.15,36,3
3.9,-11.9,31.0,7.0,19.0,100.42,0,0,2,2,0.15,36,4
3.0,-10.7,36.0,7.0,20.0,100.34,0,0,2,2,0.15,35,4
2.5,-11.8,34.0,7.0,24.0,100.27,0,0,3,3,0.15,34,4
2.0,-11.1,37.0,6.0,20.0,100.28,0,0,3,4,0.16,33,4
1.6,-10.3,41.0,7.0,22.0,100.26,0,1,4,5,0.17,33,4
1.5,-11.1,39.0,7.0,20.0,100.27,0,1,3,4,0.17,34,4
2.3,-11.2,36.0,6.0,24.0,100.24,0,1,3,4,0.18,34,3
3.3,-11.2,34.0,7.0,23.0,100.27,0,1,3,3,0.16,36,3
3.5,-10.7,34.0,7.0,16.0,100.26,0,1,3,4,0.16,36,2
4.2,-10.2,34.0,9.0,15.0,100.21,0,1,3,4,0.15,37,2
5.8,-10.7,29.0,5.0,13.0,100.15,0,1,2,3,0.15,38,2
7.3,-9.4,29.0,1.0,7.0,100.12,0,1,2,3,0.15,40,2
9.5,-8.9,26.0,2.0,10.0,100.05,0,1,2,3,0.15,41,2
9.7,-10.2,23.0,27.0,10.0,100.05,0,1,2,2,0.15,42,9999
10.2,-10.8,22.0,33.0,18.0,100.05,0,0,2,2,0.15,44,1
10.1,-11.8,20.0,33.0,18.0,100.11,0,1,2,2,0.16,42,1
9.7,-10.9,22.0,35.0,18.0,100.1,0,0,2,3,0.14,45,1
8.5,-12.3,22.0,35.0,20.0,100.1,0,1,4,5,0.16,41,2
7.3,-11.5,25.0,33.0,15.0,100.19,0,0,3,3,0.15,41,3
5.9,-10.9,29.0,34.0,16.0,100.24,0,0,3,3,0.15,41,3
5.0,-11.0,30.0,34.0,15.0,100.28,0,0,2,3,0.15,41,3
3.9,-11.2,32.0,35.0,16.0,100.29,0,0,2,2,0.15,41,2
2.7,-11.0,36.0,34.0,19.0,100.35,0,0,2,2,0.14,39,1
1.2,-11.9,37.0,32.0,13.0,100.43,0,0,2,2,0.14,35,2
0.4,-11.3,41.0,32.0,14.0,100.53,0,0,2,2,0.15,34,1
-0.7,-10.8,46.0,32.0,17.0,100.58,0,0,2,2,0.14,34,1
-1.4,-11.4,47.0,33.0,13.0,100.58,0,1,3,4,0.15,32,1
-2.1,-12.0,47.0,32.0,12.0,100.6,0,1,4,4,0.15,31,2
-1.9,-11.0,50.0,32.0,15.0,100.65,0,1,3,5,0.16,30,2
-1.2,-11.2,46.0,31.0,15.0,100.69,0,1,3,4,0.16,31,2
-0.1,-11.4,42.0,31.0,14.0,100.67,0,1,2,2,0.15,33,2
0.9,-11.9,38.0,30.0,11.0,100.58,0,1,1,2,0.15,35,1
1.6,-12.0,36.0,26.0,11.0,100.54,0,1,1,2,0.14,35,1
3.3,-11.6,33.0,26.0,17.0,100.45,0,0,1,2,0.14,36,1
4.0,-10.8,33.0,25.0,24.0,100.43,0,1,2,2,0.15,35,2
4.7,-11.8,29.0,26.0,21.0,100.36,0,1,2,3,0.15,35,2
6.5,-11.6,26.0,27.0,22.0,100.29,0,1,2,3,0.15,39,3
6.9,-12.4,24.0,28.0,22.0,100.27,0,0,2,3,0.15,40,3
7.6,-11.7,24.0,29.0,21.0,100.28,0,1,2,2,0.14,41,2
8.5,-12.6,21.0,30.0,26.0,100.26,0,0,2,2,0.15,42,2
8.0,-12.6,22.0,31.0,27.0,100.29,0,0,2,2,0.15,40,2
6.2,-12.3,25.0,33.0,18.0,100.39,0,0,3,3,0.15,38,4
5.2,-12.1,27.0,32.0,17.0,100.45,0,0,4,4,0.18,35,4
4.2,-11.4,31.0,32.0,11.0,100.51,0,0,7,8,0.18,30,5
2.7,-11.5,34.0,29.0,8.0,100.5,0,0,4,4,0.17,34,4
2.5,-11.0,36.0,31.0,8.0,100.55,0,0,3,3,0.15,35,2
1.9,-10.1,41.0,27.0,7.0,100.59,0,0,4,4,0.15,33,3
1.6,-9.3,44.0,34.0,9.0,100.65,0,1,4,5,0.15,33,3
0.5,-8.4,51.0,35.0,14.0,100.68,0,1,4,5,0.15,32,3
-0.2,-7.4,59.0,35.0,10.0,100.79,0,0,4,4,0.15,32,3
-0.5,-7.3,60.0,33.0,12.0,100.85,0,0,5,5,0.15,32,2
-1.4,-7.1,65.0,34.0,10.0,100.98,0,1,7,8,0.18,30,2
-0.2,-6.7,61.0,35.0,11.0,101.03,0,1,5,6,0.16,31,2
0.5,-7.1,57.0,34.0,14.0,101.13,0,1,3,5,0.16,32,2
1.0,-8.0,51.0,35.0,11.0,101.21,2,1,3,4,0.15,31,2
1.9,-7.9,48.0,36.0,15.0,101.2,4,1,3,4,0.15,31,1
2.9,-7.6,46.0,33.0,10.0,101.18,2,1,2,3,0.14,32,1
3.9,-8.2,41.0,30.0,6.0,101.15,3,1,2,3,0.15,34,1
5.3,-6.2,43.0,32.0,9.0,101.08,2,1,2,2,0.15,37,1
7.3,-6.5,37.0,2.0,9.0,100.98,2,1,2,3,0.15,38,1
7.7,-7.6,33.0,3.0,9.0,100.94,1,1,2,3,0.15,37,1
8.2,-7.6,32.0,35.0,11.0,100.94,0,1,2,3,0.15,37,1
8.6,-8.2,30.0,1.0,18.0,100.92,0,1,2,3,0.15,36,1
8.8,-7.6,31.0,35.0,15.0,100.94,0,1,3,4,0.15,35,1
8.1,-7.9,31.0,36.0,13.0,100.99,0,1,4,4,0.15,35,1
7.2,-7.4,34.0,36.0,12.0,101.04,1,1,5,5,0.16,33,1
6.2,-8.0,35.0,5.0,11.0,101.09,0,0,4,4,0.16,32,1
5.5,-7.5,39.0,5.0,8.0,101.12,0,0,4,4,0.17,31,1
4.5,-7.8,40.0,5.0,8.0,101.13,0,0,4,4,0.15,30,1
4.1,-7.5,43.0,4.0,7.0,101.11,0,0,4,4,0.16,30,1
3.3,-6.8,48.0,5.0,9.0,101.11,0,0,6,6,0.17,27,2
1.9,-7.1,51.0,6.0,12.0,101.11,1,0,7,7,0.17,27,5
1.2,-6.9,55.0,7.0,11.0,101.13,0,1,7,8,0.18,26,6
0.6,-6.7,58.0,6.0,13.0,101.14,0,0,6,6,0.18,24,5
0.0,-7.0,60.0,7.0,13.0,101.18,0,0,6,6,0.17,21,3
-0.4,-7.5,59.0,7.0,14.0,101.21,0,1,7,8,0.18,21,3
0.4,-7.9,53.0,7.0,16.0,101.25,1,2,6,7,0.19,24,4
2.3,-7.9,47.0,6.0,19.0,101.26,0,2,5,7,0.18,25,2
4.6,-7.8,40.0,6.0,20.0,101.27,0,2,3,5,0.17,28,2
6.2,-8.9,33.0,7.0,18.0,101.27,0,1,2,3,0.16,29,1
7.6,-8.1,32.0,8.0,16.0,101.23,0,1,2,2,0.15,32,1
8.6,-8.0,30.0,3.0,15.0,101.18,0,1,2,3,0.15,33,1
9.3,-8.0,29.0,6.0,10.0,101.11,0,1,2,3,0.15,36,1
10.6,-7.7,27.0,10.0,9.0,101.04,0,1,2,3,0.16,36,1
11.2,-7.7,26.0,36.0,11.0,100.98,0,1,2,3,0.15,37,1
11.8,-8.2,24.0,5.0,6.0,100.96,0,1,2,3,0.15,37,1
12.4,-8.5,22.0,9.0,9.0,100.93,0,0,2,3,0.15,37,1
12.4,-7.3,25.0,5.0,10.0,100.91,0,0,3,3,0.16,37,1
12.1,-8.6,23.0,8.0,9.0,100.9,0,0,3,3,0.16,36,1
