Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),SO2,NO,NO2,NOx,CO,O3,PM25
-12.6,-14.8,83.0,2.0,4.0,100.04,1,16,43,59,0.61,1,44
-10.8,-12.6,87.0,,0.0,99.97,1,26,44,70,0.68,1,43
,-8.0,81.0,19.0,19.0,99.86,3,16,30,45,0.45,13,26
-4.8,-7.8,79.0,21.0,20.0,99.76,3,2,17,19,0.26,24,18
-4.7,-7.8,79.0,21.0,18.0,99.61,3,2,19,21,0.26,23,18
-4.8,-7.1,84.0,21.0,17.0,99.57,3,2,19,21,0.25,22,17
-5.0,-6.1,92.0,21.0,15.0,99.43,3,2,20,22,0.24,21,16
-4.3,-5.6,91.0,21.0,16.0,99.29,2,2,19,21,0.22,22,16
-3.6,-5.7,85.0,23.0,18.0,99.24,2,2,15,17,0.21,23,19
-3.4,-6.3,80.0,23.0,16.0,99.23,2,2,16,18,0.23,20,22
-3.3,-6.1,81.0,22.0,21.0,99.15,2,2,16,18,0.22,20,22
-2.8,-5.8,80.0,22.0,25.0,99.1,1,2,12,14,0.22,22,23
-3.8,-4.9,92.0,27.0,21.0,99.23,1,2,6,8,0.17,27,5
-6.0,-10.5,70.0,29.0,23.0,99.43,1,2,6,7,0.15,29,2
-8.1,-12.6,70.0,29.0,26.0,99.66,1,2,4,6,0.16,28,3
-11.3,-15.9,69.0,33.0,29.0,99.92,1,2,3,5,0.19,30,3
-13.0,-17.9,67.0,31.0,25.0,100.13,1,2,3,6,0.16,31,3
-13.6,-19.4,62.0,30.0,23.0,100.3,1,2,3,5,0.16,33,2
-13.6,-19.3,62.0,29.0,27.0,100.42,1,2,3,5,0.15,33,2
-13.6,-19.2,63.0,28.0,24.0,100.48,1,3,3,6,0.16,34,2
-13.2,-19.6,59.0,28.0,22.0,100.52,1,2,3,6,0.16,35,2
-12.8,-19.5,58.0,29.0,21.0,100.6,1,2,4,6,0.17,35,2
-12.7,-19.8,55.0,28.0,19.0,100.72,1,2,5,8,0.19,33,2
-13.2,-20.2,56.0,28.0,21.0,100.83,1,2,8,10,0.21,30,3
-14.0,-20.5,58.0,28.0,15.0,100.98,1,2,10,12,0.21,28,4
-14.8,-20.6,61.0,29.0,11.0,101.12,1,2,5,7,0.18,32,4
-15.9,-21.0,65.0,30.0,10.0,101.26,1,2,6,8,0.17,31,5
-15.9,-22.0,60.0,31.0,21.0,101.31,1,2,4,6,0.17,33,4
-16.9,-22.3,63.0,30.0,14.0,101.44,1,2,4,6,0.16,32,4
-17.9,-24.1,58.0,32.0,20.0,101.51,1,2,6,7,0.17,30,4
-19.0,-24.2,63.0,32.0,15.0,101.63,1,2,6,7,0.16,30,4
-19.6,-25.0,62.0,30.0,14.0,101.69,1,2,8,10,0.17,28,5
-20.4,-25.7,63.0,30.0,11.0,101.81,1,2,7,9,0.17,27,5
-21.1,-25.5,68.0,28.0,9.0,101.87,1,2,9,11,0.17,26,5
-22.3,-25.6,74.0,31.0,7.0,101.89,1,2,10,12,0.18,25,5
-21.9,-26.0,70.0,35.0,9.0,101.85,1,2,13,14,0.19,23,5
-22.4,-27.0,66.0,34.0,5.0,101.87,1,1,14,15,0.2,21,5
-23.1,-27.2,69.0,35.0,3.0,101.88,1,2,16,18,0.18,19,4
-25.0,-28.9,70.0,17.0,2.0,101.94,1,6,28,33,0.28,9,6
-24.7,-27.1,80.0,26.0,2.0,101.98,1,13,25,38,0.38,11,11
-21.7,-24.6,77.0,14.0,3.0,101.97,1,13,22,35,0.36,16,7
-20.5,-25.2,66.0,12.0,3.0,101.93,2,9,14,23,0.26,23,6
-20.2,-26.1,59.0,11.0,10.0,101.84,1,5,8,13,0.22,27,5
-19.1,-24.9,60.0,11.0,8.0,101.7,1,5,8,13,0.25,28,6
-18.7,-24.6,60.0,9.0,17.0,101.44,1,3,7,9,0.22,29,6
-18.6,-23.8,64.0,8.0,14.0,101.41,1,3,7,9,0.22,30,6
-17.9,-23.1,64.0,10.0,12.0,101.28,1,2,6,9,0.24,29,6
-17.8,-22.8,65.0,7.0,19.0,101.11,1,2,6,8,0.23,29,7
-18.1,-22.9,66.0,7.0,23.0,100.99,1,2,6,8,0.21,30,7
-17.7,-22.8,64.0,8.0,23.0,100.84,1,2,7,9,0.23,30,8
-17.1,-21.3,70.0,9.0,19.0,100.63,1,2,9,11,0.25,27,9
-16.3,-20.0,73.0,7.0,17.0,100.43,1,2,13,15,0.27,24,9
-15.9,-19.4,75.0,7.0,14.0,100.37,1,2,14,16,0.29,22,10
-15.6,-18.9,76.0,7.0,16.0,100.26,1,2,11,12,0.27,25,10
-15.7,-19.1,75.0,6.0,14.0,100.2,1,2,10,12,0.25,26,10
-15.8,-19.1,76.0,6.0,15.0,100.1,1,1,11,12,0.26,25,10
-15.6,-18.9,76.0,7.0,16.0,99.99,1,2,11,12,0.26,25,10
-15.1,-18.4,76.0,6.0,14.0,99.96,2,1,12,13,0.26,24,10
-14.5,-17.5,78.0,5.0,11.0,99.9,2,2,14,16,0.26,22,10
-14.1,-17.2,77.0,6.0,13.0,99.83,1,1,15,16,0.26,22,10
-13.9,-16.8,78.0,6.0,14.0,99.77,1,1,17,19,0.24,19,10
-13.3,-16.2,79.0,7.0,12.0,99.74,1,1,14,15,0.24,22,9
-12.2,-15.0,80.0,6.0,11.0,99.74,1,1,16,17,0.28,20,10
-10.8,-13.5,80.0,5.0,9.0,99.75,1,2,19,21,0.29,18,11
-9.5,-12.2,81.0,5.0,10.0,99.75,1,7,27,33,0.34,11,11
-8.3,-10.9,81.0,5.0,9.0,99.73,1,7,24,30,0.34,13,12
-6.7,-9.4,81.0,4.0,8.0,99.69,1,7,17,24,0.33,19,13
-5.0,-8.0,80.0,4.0,8.0,99.58,1,7,17,25,0.37,20,15
-3.5,-6.7,78.0,5.0,8.0,99.55,1,5,20,26,0.41,19,18
-2.5,-5.6,79.0,1.0,5.0,99.55,1,5,20,25,0.38,19,22
-2.6,-4.8,85.0,33.0,5.0,99.59,1,3,20,23,0.39,19,26
-1.7,-3.4,88.0,1.0,6.0,99.6,0,3,22,25,0.39,17,24
-1.7,-3.0,91.0,1.0,3.0,99.64,1,2,20,22,0.37,18,23
-1.3,-2.7,90.0,8.0,4.0,99.63,1,6,34,40,0.48,5,26
-1.3,-2.5,91.0,3.0,3.0,99.64,0,6,33,39,0.47,5,28
-0.8,-1.7,94.0,5.0,2.0,99.61,1,8,30,38,0.52,6,33
-1.0,-1.6,95.0,35.0,3.0,99.58,1,3,21,24,0.41,12,29
-1.3,-1.8,96.0,33.0,3.0,99.52,1,2,20,22,0.41,12,29
-1.4,-1.9,97.0,12.0,2.0,99.52,1,2,24,27,0.45,7,32
-1.7,-2.0,97.0,35.0,3.0,99.42,1,2,21,23,0.4,10,38
-1.5,-1.9,97.0,36.0,1.0,99.37,1,3,20,23,0.4,9,43
-1.4,-1.8,97.0,15.0,2.0,99.4,1,18,33,50,0.43,1,39
-1.2,-1.5,97.0,26.0,1.0,99.39,9999,9999,9999,9999,9999.0,9999,45
-0.4,-0.7,98.0,26.0,7.0,99.38,1,9,27,36,0.48,2,40
0.1,-0.2,98.0,27.0,12.0,99.41,1,2,14,16,0.3,11,18
0.4,0.2,98.0,28.0,12.0,99.46,0,3,11,14,0.26,12,6
-0.6,-1.0,97.0,27.0,17.0,99.53,0,3,10,12,0.24,13,3
-2.7,-3.2,96.0,28.0,21.0,99.62,0,3,9,12,0.22,18,4
-5.0,-6.2,91.0,29.0,19.0,99.74,0,3,6,9,0.2,22,3
-6.1,-7.8,88.0,28.0,18.0,99.81,0,2,5,7,0.18,24,3
-6.3,-8.3,86.0,29.0,14.0,99.83,1,2,4,7,0.18,25,3
-7.2,-9.4,84.0,28.0,22.0,99.86,0,3,5,8,0.19,26,3
-7.6,-9.5,86.0,29.0,21.0,99.86,0,3,5,8,0.19,26,3
-8.0,-10.2,84.0,29.0,20.0,99.86,0,3,7,10,0.19,25,4
-8.5,-10.8,84.0,28.0,22.0,99.93,0,3,7,10,0.22,25,4
-8.9,-11.2,83.0,28.0,17.0,100.0,0,2,7,9,0.21,26,4
-9.2,-11.4,84.0,29.0,16.0,100.05,0,2,8,10,0.21,25,5
-10.0,-12.1,84.0,27.0,15.0,100.12,0,2,8,9,0.2,25,5
-10.4,-12.9,82.0,28.0,16.0,100.16,0,2,6,8,0.19,27,5
-11.0,-13.3,83.0,29.0,13.0,100.17,0,2,4,6,0.17,29,4
-12.2,-14.7,82.0,29.0,16.0,100.21,1,2,4,6,0.17,29,4
-13.6,-16.1,81.0,28.0,13.0,100.24,1,1,6,7,0.18,28,4
-14.4,-17.0,81.0,27.0,18.0,100.32,1,1,4,6,0.17,28,4
-15.5,-18.3,79.0,28.0,15.0,100.36,1,1,4,6,0.17,28,4
-16.4,-19.1,79.0,28.0,13.0,100.33,1,1,5,6,0.17,27,4
-17.1,-19.7,80.0,27.0,15.0,100.34,1,1,4,6,0.17,28,4
-17.8,-20.2,81.0,27.0,13.0,100.35,1,1,4,5,0.17,28,4
-18.4,-20.8,81.0,27.0,19.0,100.37,1,2,5,6,0.17,27,4
-19.2,-21.7,81.0,27.0,15.0,100.4,1,2,6,8,0.18,26,4
-19.8,-22.3,81.0,28.0,15.0,100.43,1,2,9,11,0.19,23,4
-20.4,-22.9,80.0,29.0,9.0,100.48,1,3,16,19,0.26,18,4
-20.4,-22.9,81.0,27.0,12.0,100.56,1,4,11,15,0.23,22,5
-20.2,-23.3,76.0,27.0,16.0,100.59,1,4,7,11,0.2,25,5
-19.6,-23.1,74.0,28.0,19.0,100.64,1,4,5,8,0.18,28,4
-18.8,-22.7,71.0,28.0,17.0,100.65,1,4,4,8,0.17,29,4
-17.8,-21.8,71.0,26.0,17.0,100.6,1,3,4,7,0.18,30,4
-17.0,-21.2,70.0,27.0,21.0,100.57,1,3,4,7,0.18,30,5
-16.0,-20.5,68.0,27.0,18.0,100.59,1,3,5,8,0.18,30,5
-15.2,-19.9,67.0,27.0,18.0,100.65,1,3,6,9,0.2,29,5
-14.7,-19.9,65.0,27.0,18.0,100.67,1,2,8,10,0.22,28,6
-15.1,-20.1,65.0,27.0,15.0,100.74,1,2,10,12,0.21,25,6
-15.1,-19.9,67.0,27.0,15.0,100.81,1,2,11,13,0.22,24,7
-15.3,-19.4,70.0,26.0,13.0,100.88,1,2,10,12,0.21,25,7
-14.7,-19.2,68.0,26.0,14.0,100.92,1,2,14,16,0.24,22,7
-15.3,-19.4,71.0,27.0,12.0,100.93,1,2,12,13,0.24,23,7
-16.0,-19.5,75.0,27.0,10.0,100.99,1,2,14,16,0.24,22,7
-16.9,-20.0,77.0,27.0,12.0,101.04,1,2,14,16,0.25,21,8
-18.0,-20.6,79.0,27.0,7.0,101.08,1,2,18,20,0.25,17,7
-18.1,-20.2,83.0,28.0,5.0,101.12,1,2,19,21,0.22,16,6
-18.7,-20.6,85.0,29.0,6.0,101.18,1,5,29,34,0.28,8,8
-18.8,-20.7,85.0,27.0,6.0,101.24,1,10,34,44,0.3,4,9
-19.2,-20.7,88.0,29.0,4.0,101.23,1,2,22,24,0.24,13,7
-20.4,-22.0,87.0,0.0,1.0,101.22,1,3,26,29,0.29,9,7
-21.0,-22.8,86.0,33.0,5.0,101.26,1,4,30,34,0.29,7,6
-20.9,-22.8,85.0,27.0,3.0,101.31,1,12,32,45,0.38,4,8
-20.6,-22.5,85.0,29.0,5.0,101.36,1,11,22,33,0.34,13,7
-18.5,-20.2,86.0,27.0,6.0,101.42,1,11,15,25,0.28,21,6
-15.8,-17.6,86.0,,0.0,101.45,1,7,9,16,0.24,25,4
-15.1,-18.5,75.0,19.0,3.0,101.46,1,8,10,18,0.23,27,3
-11.4,-16.7,65.0,0.0,1.0,101.41,1,8,12,20,0.24,27,3
-11.0,-16.6,63.0,,0.0,101.34,4,11,16,27,0.31,25,6
-9.6,-16.2,58.0,4.0,1.0,101.3,5,11,18,29,0.28,23,7
-9.8,-16.5,58.0,6.0,3.0,101.29,2,8,19,28,0.31,21,8
-10.9,-16.6,63.0,9.0,9.0,101.3,1,3,16,18,0.27,24,9
-12.6,-17.5,67.0,8.0,5.0,101.33,1,2,23,25,0.3,17,13
-14.0,-18.1,71.0,10.0,5.0,101.34,1,2,25,27,0.28,15,12
-15.9,-18.4,81.0,5.0,4.0,101.35,1,2,23,24,0.31,16,18
-14.3,-18.1,73.0,4.0,7.0,101.33,1,1,18,19,0.3,20,19
-15.1,-18.2,77.0,4.0,7.0,101.34,2,3,25,28,0.34,14,23
-15.3,-18.4,77.0,3.0,8.0,101.35,1,10,38,48,0.5,3,26
-17.0,-19.5,81.0,3.0,6.0,101.34,1,16,39,56,0.58,2,29
-15.6,-18.7,77.0,4.0,8.0,101.33,1,19,38,57,0.62,2,34
-16.3,-18.9,80.0,4.0,3.0,101.35,1,12,34,46,0.5,3,32
-17.3,-19.7,81.0,36.0,4.0,101.38,1,3,25,28,0.37,8,21
-17.5,-19.0,88.0,32.0,3.0,101.4,1,2,17,20,0.32,14,14
-18.0,-19.4,89.0,33.0,2.0,101.38,1,2,12,14,0.25,20,11
-18.9,-20.5,87.0,36.0,1.0,101.42,1,2,12,15,0.22,20,9
-20.1,-21.8,86.0,28.0,2.0,101.44,1,3,21,24,0.3,12,9
-19.2,-20.9,87.0,27.0,2.0,101.49,1,3,14,18,0.26,18,8
-19.5,-21.2,86.0,29.0,2.0,101.55,1,5,14,20,0.3,19,9
-17.8,-19.2,88.0,24.0,3.0,101.58,1,12,15,26,0.29,20,10
-16.5,-18.0,88.0,24.0,7.0,101.62,1,25,23,48,0.43,15,14
-14.7,-16.6,85.0,21.0,6.0,101.61,1,25,23,47,0.45,18,16
-12.0,-16.5,69.0,24.0,5.0,101.56,1,13,16,29,0.31,24,11
-10.6,-15.5,67.0,26.0,11.0,101.52,1,5,9,14,0.23,29,9
-9.3,-15.2,62.0,24.0,14.0,101.55,1,5,11,16,0.24,28,8
-8.0,-14.6,59.0,25.0,11.0,101.57,1,5,14,19,0.25,26,8
-7.8,-14.2,60.0,23.0,7.0,101.58,1,3,17,19,0.27,23,8
-9.2,-15.5,60.0,25.0,3.0,101.61,1,2,21,23,0.26,20,5
-9.1,-13.3,71.0,20.0,6.0,101.63,1,7,37,44,0.42,7,8
-8.7,-13.8,66.0,24.0,3.0,101.67,1,6,38,44,0.42,6,11
-10.3,-15.7,64.0,20.0,6.0,101.63,1,3,27,30,0.33,15,13
-10.7,-14.7,72.0,19.0,10.0,101.61,1,4,29,33,0.34,11,13
-9.6,-13.5,73.0,23.0,5.0,101.58,1,2,26,28,0.3,12,13
-11.3,-13.6,83.0,20.0,4.0,101.5,1,2,26,28,0.28,12,13
-13.7,-15.6,86.0,18.0,5.0,101.45,1,26,40,67,0.41,3,22
-13.9,-15.9,85.0,20.0,6.0,101.4,1,4,31,35,0.3,7,19
-13.9,-15.6,87.0,19.0,3.0,101.39,1,1,21,22,0.26,16,14
-12.8,-14.7,86.0,14.0,3.0,101.34,1,2,20,22,0.25,17,12
-13.8,-15.1,90.0,29.0,3.0,101.27,1,2,20,21,0.25,17,11
-12.9,-13.6,95.0,34.0,1.0,101.2,1,2,18,20,0.21,19,8
-14.4,-15.7,90.0,7.0,5.0,101.18,1,9,34,43,0.29,7,9
-13.3,-14.5,91.0,24.0,5.0,101.11,1,25,41,66,0.41,1,11
-10.2,-10.9,95.0,23.0,3.0,101.05,1,25,36,62,0.42,5,13
-7.9,-8.6,95.0,21.0,7.0,101.0,1,13,26,39,0.34,13,15
-4.2,-6.8,82.0,20.0,11.0,100.88,1,10,16,27,0.27,22,14
-2.6,-6.8,73.0,21.0,15.0,100.76,1,5,10,15,0.2,30,11
-0.8,-6.1,67.0,22.0,19.0,100.57,1,4,8,12,0.2,33,10
-0.7,-6.6,64.0,21.0,25.0,100.39,1,4,8,11,0.19,34,8
-0.1,-5.4,67.0,20.0,24.0,100.35,1,4,10,14,0.21,32,9
-0.3,-4.9,71.0,21.0,29.0,100.27,1,3,10,13,0.23,30,11
-0.9,-5.2,72.0,21.0,24.0,100.23,1,2,13,15,0.23,28,10
-1.1,-5.2,74.0,22.0,25.0,100.17,1,2,13,15,0.22,28,11
-0.9,-4.6,76.0,22.0,22.0,100.16,1,2,12,14,0.23,27,15
-0.9,-4.3,77.0,21.0,18.0,100.12,1,2,13,14,0.23,27,16
-0.9,-4.3,77.0,21.0,21.0,100.08,1,2,12,13,0.22,26,15
-1.2,-4.4,79.0,21.0,17.0,100.01,1,2,11,13,0.23,26,15
-1.3,-4.3,80.0,21.0,16.0,99.91,1,2,12,14,0.23,25,17
-1.4,-4.3,80.0,21.0,13.0,99.83,1,2,13,14,0.23,24,17
-1.6,-4.3,82.0,21.0,14.0,99.79,1,1,11,12,0.24,26,17
-1.8,-4.5,82.0,23.0,11.0,99.64,1,1,12,13,0.23,24,17
-2.2,-4.3,86.0,21.0,15.0,99.61,1,1,11,13,0.23,25,18
-2.5,-4.1,89.0,22.0,14.0,99.49,1,1,11,13,0.22,24,19
-2.8,-4.6,87.0,21.0,14.0,99.42,1,1,11,13,0.22,24,19
-2.7,-4.8,85.0,21.0,14.0,99.35,1,1,11,13,0.21,24,19
-2.8,-4.9,85.0,22.0,13.0,99.34,1,1,13,14,0.23,23,19
-2.9,-4.8,86.0,21.0,13.0,99.29,1,2,15,16,0.23,20,19
-3.0,-4.8,88.0,21.0,9.0,99.23,1,3,14,17,0.25,21,20
-3.0,-4.5,90.0,21.0,7.0,99.13,1,5,16,21,0.27,18,21
-2.5,-4.5,86.0,20.0,8.0,99.08,1,4,15,19,0.27,20,21
-2.2,-4.4,85.0,21.0,10.0,99.0,1,4,13,17,0.25,22,21
-1.8,-4.6,81.0,22.0,11.0,98.9,1,4,12,16,0.25,22,20
-1.8,-4.4,82.0,23.0,12.0,98.78,1,4,12,16,0.26,22,21
-1.8,-4.3,83.0,22.0,15.0,98.63,1,4,13,17,0.26,21,22
-1.6,-4.1,83.0,22.0,11.0,98.55,1,3,13,16,0.26,20,21
-2.0,-3.7,88.0,21.0,13.0,98.52,1,3,15,17,0.27,17,21
-2.0,-3.3,91.0,21.0,10.0,98.51,1,2,15,17,0.28,15,20
-2.3,-3.3,93.0,23.0,9.0,98.54,1,2,15,17,0.27,15,20
-2.2,-3.4,92.0,23.0,11.0,98.53,1,2,15,17,0.29,14,22
-2.5,-3.3,94.0,22.0,11.0,98.46,1,2,16,18,0.29,12,23
-2.6,-3.4,94.0,23.0,8.0,98.4,1,2,13,14,0.27,14,23
-2.1,-3.0,93.0,24.0,12.0,98.37,0,1,10,12,0.26,14,22
-2.0,-2.7,95.0,28.0,10.0,98.39,0,1,7,8,0.2,20,12
-1.9,-4.4,84.0,31.0,18.0,98.49,0,1,4,5,0.15,30,1
-5.0,-8.7,75.0,32.0,25.0,98.63,0,1,3,4,0.14,29,1
-7.2,-10.5,77.0,33.0,29.0,98.81,0,1,2,3,0.14,29,2
-9.5,-13.7,71.0,33.0,28.0,99.02,0,1,2,3,0.14,29,2
-12.8,-17.7,67.0,34.0,29.0,99.23,0,1,2,4,0.14,30,2
-14.1,-18.1,71.0,32.0,19.0,99.43,0,1,3,4,0.14,29,2
-14.6,-19.0,69.0,30.0,20.0,99.62,0,1,3,5,0.15,29,2
-15.5,-20.1,68.0,31.0,22.0,99.8,0,2,3,5,0.15,29,2
-16.1,-21.2,65.0,30.0,23.0,99.95,1,2,3,5,0.15,29,2
-16.3,-20.8,68.0,29.0,17.0,100.07,1,2,3,5,0.17,30,2
-15.9,-20.5,68.0,29.0,18.0,100.17,1,2,2,4,0.16,32,2
-15.1,-20.6,63.0,31.0,18.0,100.26,1,2,2,4,0.16,32,2
-14.2,-20.7,58.0,33.0,18.0,100.27,1,2,2,4,0.16,32,2
-13.6,-20.4,56.0,29.0,16.0,100.29,1,2,2,4,0.16,33,2
-12.7,-20.1,54.0,29.0,19.0,100.33,1,2,2,4,0.16,33,2
-12.0,-19.4,54.0,28.0,13.0,100.38,1,2,3,5,0.17,33,2
-12.0,-19.7,53.0,27.0,14.0,100.48,1,2,4,6,0.19,32,3
-13.1,-19.9,57.0,28.0,11.0,100.61,1,2,10,12,0.2,26,4
-14.1,-20.0,61.0,27.0,13.0,100.76,1,2,14,16,0.25,22,5
-15.1,-20.3,64.0,27.0,14.0,100.88,1,2,15,17,0.25,22,6
-15.7,-20.5,67.0,28.0,10.0,100.98,1,2,14,16,0.23,23,6
-16.0,-20.5,69.0,29.0,9.0,101.03,1,2,11,12,0.2,26,4
-16.5,-21.0,68.0,30.0,6.0,101.07,1,2,9,11,0.2,27,5
-16.5,-20.9,69.0,35.0,11.0,101.1,1,2,11,13,0.2,26,5
-17.0,-21.2,70.0,35.0,6.0,101.13,1,1,11,11,0.23,26,6
-18.0,-21.7,73.0,27.0,6.0,101.14,1,2,16,17,0.2,21,7
-19.3,-21.8,80.0,29.0,5.0,101.19,1,2,19,21,0.19,19,5
-19.7,-22.0,82.0,35.0,4.0,101.16,9999,9999,9999,9999,9999.0,9999,5
-19.6,-22.3,79.0,35.0,9.0,101.15,1,2,16,18,0.2,21,5
-21.3,-23.5,82.0,35.0,8.0,101.15,0,2,20,21,0.24,17,7
-22.1,-23.8,86.0,0.0,1.0,101.19,1,6,29,35,0.33,8,7
-23.2,-25.4,83.0,36.0,8.0,101.2,1,11,34,45,0.42,6,9
-22.8,-24.8,84.0,4.0,2.0,101.25,1,17,28,45,0.5,11,12
-19.5,-21.5,84.0,3.0,15.0,101.25,1,9,16,25,0.37,22,10
-18.6,-22.7,70.0,4.0,14.0,101.31,1,5,7,12,0.22,31,5
-16.8,-21.2,69.0,5.0,10.0,101.33,1,5,7,12,0.2,32,4
-15.8,-20.8,66.0,5.0,15.0,101.27,1,4,6,10,0.18,33,5
-14.8,-20.6,62.0,6.0,14.0,101.19,1,4,7,11,0.19,34,4
-14.0,-20.4,58.0,6.0,15.0,101.12,1,3,6,9,0.18,35,3
-13.4,-20.9,53.0,7.0,16.0,101.09,1,4,10,14,0.2,31,4
-13.2,-20.6,54.0,8.0,15.0,101.08,1,2,11,13,0.24,30,5
-13.8,-20.3,58.0,10.0,12.0,101.16,1,2,13,15,0.24,28,6
-14.8,-21.2,58.0,7.0,16.0,101.18,1,2,17,18,0.26,25,7
-15.6,-21.8,59.0,6.0,17.0,101.22,1,1,15,17,0.23,26,7
-15.9,-22.5,57.0,6.0,16.0,101.2,1,1,10,11,0.21,30,7
-15.9,-22.0,59.0,5.0,14.0,101.19,2,1,13,15,0.27,27,10
-16.3,-21.3,65.0,5.0,9.0,101.17,1,1,15,17,0.26,25,9
-15.5,-20.3,66.0,5.0,8.0,101.19,1,2,11,13,0.26,27,9
-15.0,-20.6,62.0,5.0,12.0,101.12,1,1,10,11,0.24,28,9
-15.4,-21.4,60.0,4.0,8.0,101.01,1,5,28,33,0.3,13,10
-15.7,-21.4,62.0,4.0,5.0,100.98,1,2,11,13,0.21,28,5
-14.5,-21.8,54.0,2.0,13.0,100.97,1,3,10,13,0.18,30,3
-15.8,-21.4,62.0,35.0,15.0,100.92,2,3,10,13,0.17,29,2
-15.8,-21.6,61.0,36.0,10.0,100.94,2,4,10,14,0.16,29,2
-16.4,-21.5,65.0,35.0,12.0,100.96,1,5,10,15,0.17,29,2
-17.7,-22.0,69.0,34.0,12.0,100.99,1,6,20,26,0.27,19,4
-18.6,-22.9,69.0,35.0,17.0,101.05,1,5,15,20,0.3,23,4
-18.5,-22.9,68.0,35.0,17.0,101.09,0,5,8,13,0.19,30,3
-16.5,-21.8,64.0,35.0,14.0,101.09,1,5,5,10,0.17,33,2
-13.7,-20.8,55.0,35.0,18.0,101.05,1,5,5,9,0.16,33,2
-11.9,-20.4,49.0,36.0,18.0,100.96,1,4,5,8,0.17,34,2
-10.6,-20.0,46.0,1.0,20.0,100.91,1,3,4,8,0.16,35,2
-9.9,-20.1,43.0,36.0,20.0,100.87,1,4,5,9,0.17,34,2
-9.6,-19.9,43.0,35.0,18.0,100.87,1,3,5,9,0.18,34,2
-10.0,-19.5,46.0,34.0,17.0,100.89,1,3,6,8,0.18,34,2
-11.2,-19.6,50.0,32.0,14.0,100.94,1,2,10,12,0.2,30,3
-11.5,-20.0,50.0,33.0,17.0,100.93,1,2,11,13,0.22,29,4
-11.5,-19.8,50.0,33.0,14.0,100.91,1,2,10,12,0.21,30,4
-11.4,-19.6,51.0,33.0,13.0,100.88,1,1,11,13,0.21,30,3
-11.8,-19.1,55.0,34.0,14.0,100.85,1,2,12,14,0.22,29,3
-12.1,-18.6,58.0,34.0,10.0,100.83,1,2,8,9,0.2,32,3
-12.5,-18.2,62.0,34.0,14.0,100.86,1,1,5,7,0.18,33,2
-13.3,-18.4,66.0,33.0,16.0,100.9,0,1,3,5,0.16,35,2
-14.1,-19.2,65.0,32.0,14.0,100.88,1,2,5,6,0.16,33,2
-14.6,-20.1,63.0,32.0,13.0,100.93,1,1,5,6,0.16,33,2
-15.1,-21.0,61.0,30.0,10.0,100.95,0,1,4,6,0.15,34,2
-15.8,-21.4,62.0,32.0,12.0,100.97,1,1,6,8,0.15,32,2
-16.4,-21.8,63.0,29.0,8.0,101.01,1,2,7,8,0.16,32,2
-16.5,-22.5,59.0,32.0,15.0,101.13,1,2,6,8,0.17,32,2
-16.8,-22.7,60.0,31.0,12.0,101.24,0,2,9,11,0.21,30,3
-17.5,-23.4,60.0,29.0,12.0,101.31,1,4,9,12,0.21,31,4
-16.0,-23.3,54.0,29.0,11.0,101.38,1,5,7,12,0.2,32,4
-14.2,-22.8,48.0,29.0,10.0,101.41,0,3,5,8,0.18,35,3
-13.0,-21.8,48.0,27.0,12.0,101.46,1,3,5,8,0.16,36,3
-11.0,-21.4,42.0,27.0,12.0,101.4,1,3,5,8,0.18,36,3
-9.8,-20.2,42.0,26.0,12.0,101.37,1,4,8,12,0.19,34,4
-8.7,-19.5,41.0,25.0,13.0,101.35,1,3,7,10,0.18,36,3
-8.0,-19.2,40.0,27.0,17.0,101.41,1,3,9,12,0.21,33,5
-8.1,-19.3,40.0,27.0,15.0,101.47,1,2,11,13,0.23,30,5
-8.9,-19.9,41.0,28.0,13.0,101.53,1,1,13,14,0.24,28,5
-9.7,-20.2,42.0,26.0,9.0,101.51,1,1,17,19,0.25,25,6
-10.4,-20.0,45.0,27.0,5.0,101.55,1,1,18,20,0.26,23,7
-11.1,-21.1,44.0,23.0,4.0,101.56,1,2,27,29,0.3,16,9
-13.3,-20.3,55.0,21.0,3.0,101.59,1,17,42,59,0.5,4,13
-15.8,-20.5,67.0,19.0,5.0,101.6,1,46,49,96,0.67,1,17
-16.7,-21.6,66.0,18.0,3.0,101.61,1,38,46,84,0.54,1,17
-17.4,-21.2,72.0,8.0,4.0,101.58,1,22,42,64,0.57,2,21
-17.8,-20.4,80.0,9.0,2.0,101.58,1,58,45,103,0.78,2,26
-18.8,-21.3,81.0,8.0,3.0,101.57,1,42,42,84,0.66,2,27
-19.3,-21.3,84.0,0.0,1.0,101.57,1,11,36,47,0.56,2,26
-19.4,-21.1,86.0,6.0,2.0,101.55,1,17,38,55,0.5,1,24
-18.9,-20.6,86.0,6.0,3.0,101.52,1,11,35,46,0.41,2,22
-17.8,-20.0,83.0,5.0,6.0,101.47,1,4,29,33,0.41,7,17
-17.3,-19.7,82.0,5.0,7.0,101.44,1,5,25,30,0.38,10,13
-16.6,-19.4,79.0,6.0,8.0,101.38,1,20,34,54,0.52,6,13
-15.0,-18.2,76.0,5.0,7.0,101.32,1,20,28,48,0.48,12,13
-13.6,-17.9,70.0,6.0,10.0,101.21,1,13,22,35,0.43,19,11
-11.8,-16.9,66.0,6.0,11.0,101.0,1,9,20,29,0.34,22,10
