Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),SO2,NO,NO2,NOx,CO,O3,PM25
0.3,-12.4,38.0,31.0,14.0,100.64,1,1,5,6,0.19,37,4
-0.4,-10.4,47.0,30.0,14.0,100.67,0,1,3,4,0.19,37,4
-1.2,-8.1,60.0,30.0,11.0,100.75,0,1,5,6,0.2,37,4
-1.6,-9.8,53.0,30.0,14.0,100.79,1,1,5,6,0.19,38,3
-1.9,-10.0,54.0,30.0,15.0,100.8,0,0,2,2,0.18,40,3
-2.2,-9.8,56.0,31.0,16.0,100.8,0,0,1,2,0.18,41,3
-2.6,-11.0,52.0,31.0,20.0,100.83,0,0,1,2,0.16,41,3
-3.0,-12.4,48.0,31.0,19.0,100.86,0,0,1,2,0.15,41,3
-3.6,-12.7,49.0,31.0,15.0,100.89,0,0,2,2,0.15,40,3
-4.0,-12.4,52.0,30.0,11.0,100.91,1,0,5,5,0.15,37,3
-4.4,-11.7,57.0,29.0,10.0,100.92,5,1,12,13,0.17,30,3
-5.2,-11.7,60.0,28.0,5.0,100.94,5,1,16,17,0.21,25,4
-5.5,-11.4,63.0,27.0,4.0,101.0,2,2,17,19,0.21,25,4
-5.6,-11.1,65.0,26.0,6.0,101.04,1,3,12,15,0.21,29,4
-2.9,-10.1,57.0,26.0,7.0,101.03,6,5,10,15,0.19,31,3
-1.7,-12.0,45.0,28.0,12.0,101.05,5,4,9,13,0.19,34,3
0.1,-12.0,40.0,30.0,13.0,101.04,9999,9999,9999,9999,9999.0,9999,9999
1.8,-9.4,43.0,29.0,12.0,100.99,9999,9999,9999,9999,9999.0,9999,9999
1.6,-10.9,39.0,28.0,11.0,100.95,-999,-999,-999,-999,-999.0,-999,-999
2.4,-11.2,36.0,31.0,19.0,100.9,-999,-999,-999,-999,-999.0,-999,-999
2.3,-9.4,42.0,31.0,18.0,100.85,3,2,9,11,0.21,38,6
2.8,-9.0,41.0,31.0,14.0,100.82,1,2,7,9,0.22,40,5
2.7,-9.5,40.0,29.0,16.0,100.83,2,2,8,9,0.22,40,5
1.9,-10.3,40.0,30.0,16.0,100.88,0,1,5,6,0.19,43,5
0.8,-11.9,38.0,30.0,15.0,100.93,0,0,5,5,0.18,42,5
-0.3,-10.6,46.0,31.0,8.0,100.99,0,0,7,8,0.2,38,7
-1.2,-11.6,45.0,32.0,7.0,101.09,0,0,9,9,0.21,37,4
-2.4,-13.0,44.0,30.0,4.0,101.16,0,0,9,9,0.2,37,5
-3.9,-12.8,50.0,27.0,2.0,101.18,0,0,11,11,0.2,36,6
-4.3,-12.3,53.0,26.0,4.0,101.21,1,0,14,14,0.2,32,7
-5.3,-11.9,60.0,28.0,5.0,101.22,1,0,12,12,0.19,35,7
-6.0,-11.8,63.0,27.0,2.0,101.26,0,0,19,19,0.23,29,9
-6.8,-11.1,72.0,28.0,4.0,101.3,0,0,17,17,0.23,28,9
-7.0,-10.8,74.0,27.0,5.0,101.33,0,0,13,14,0.22,30,8
-6.7,-10.8,73.0,27.0,2.0,101.34,0,1,20,21,0.23,23,9
-6.4,-11.3,68.0,28.0,4.0,101.4,1,1,23,24,0.25,20,8
-6.0,-11.1,67.0,31.0,6.0,101.46,1,2,23,26,0.25,20,7
-6.5,-10.6,73.0,24.0,4.0,101.55,1,7,21,28,0.25,23,7
-3.8,-10.8,58.0,29.0,4.0,101.59,0,5,13,17,0.22,31,6
-1.7,-11.2,48.0,5.0,3.0,101.61,1,8,13,21,0.22,34,6
-0.6,-12.6,40.0,15.0,8.0,101.65,1,3,8,12,0.2,40,5
-0.5,-13.1,38.0,13.0,10.0,101.63,12,6,13,19,0.37,37,7
0.8,-14.0,32.0,14.0,8.0,101.61,4,2,6,8,0.2,43,5
1.6,-13.8,31.0,10.0,8.0,101.55,0,2,6,8,0.19,43,5
1.3,-16.3,25.0,7.0,11.0,101.45,1,3,9,12,0.21,41,6
1.6,-15.2,27.0,6.0,11.0,101.41,2,4,13,17,0.24,38,8
1.9,-14.0,30.0,7.0,10.0,101.36,2,4,15,19,0.24,37,9
1.5,-15.7,27.0,8.0,11.0,101.32,0,2,14,16,0.23,38,8
0.7,-14.6,31.0,7.0,8.0,101.32,12,1,22,22,0.24,29,11
-0.9,-12.7,41.0,4.0,6.0,101.29,3,0,21,21,0.25,30,11
-1.9,-10.7,51.0,4.0,5.0,101.3,2,1,26,27,0.31,25,9
-1.7,-9.8,54.0,4.0,7.0,101.28,8,0,18,19,0.3,32,9
-1.7,-8.5,60.0,4.0,6.0,101.25,3,0,11,11,0.2,39,6
-0.6,-8.1,57.0,7.0,9.0,101.18,1,0,14,14,0.22,35,6
-0.5,-8.8,53.0,7.0,9.0,101.1,0,0,12,12,0.2,36,6
-0.4,-9.4,51.0,9.0,6.0,101.01,3,0,13,13,0.21,36,6
-0.5,-8.0,57.0,7.0,9.0,100.93,2,0,8,8,0.21,39,6
-0.6,-7.8,58.0,6.0,7.0,100.85,1,0,7,8,0.19,40,6
-0.6,-7.1,61.0,6.0,5.0,100.77,1,0,8,8,0.19,39,6
-0.5,-6.2,66.0,8.0,6.0,100.75,1,2,12,13,0.21,34,7
-0.5,-5.6,68.0,5.0,8.0,100.71,0,1,17,18,0.23,29,8
-0.7,-5.3,71.0,4.0,3.0,100.73,0,3,16,18,0.22,30,7
0.1,-4.5,71.0,8.0,5.0,100.72,1,2,11,13,0.2,35,6
1.5,-4.7,63.0,11.0,4.0,100.76,6,6,14,19,0.3,33,6
3.3,-4.5,57.0,14.0,6.0,100.72,8,9,19,28,0.37,31,6
4.2,-6.4,46.0,14.0,5.0,100.67,13,11,23,33,0.52,29,9
4.9,-4.4,51.0,12.0,7.0,100.61,25,15,28,43,0.55,26,13
6.5,-4.0,47.0,14.0,9.0,100.53,24,15,27,42,0.53,26,17
6.7,-5.1,43.0,14.0,7.0,100.42,21,13,26,39,0.47,27,17
6.8,-4.4,45.0,13.0,8.0,100.39,8,6,17,23,0.33,34,12
9.1,-6.3,33.0,23.0,8.0,100.36,3,3,14,17,0.28,40,12
10.3,-6.8,29.0,23.0,6.0,100.32,3,1,9,10,0.26,49,14
7.4,-0.4,57.0,20.0,8.0,100.32,6,0,13,14,0.31,43,17
5.9,-1.6,59.0,26.0,7.0,100.33,7,1,16,16,0.29,40,17
5.0,-2.5,58.0,25.0,5.0,100.36,4,0,15,16,0.33,39,16
4.3,-3.6,56.0,24.0,5.0,100.4,2,0,15,15,0.28,38,16
3.7,-3.6,59.0,25.0,6.0,100.37,1,0,12,12,0.24,40,15
3.5,-3.1,62.0,24.0,5.0,100.34,1,0,10,10,0.22,40,14
3.2,-2.4,66.0,25.0,7.0,100.29,1,0,10,10,0.22,39,13
2.8,-1.8,71.0,25.0,6.0,100.22,1,0,9,9,0.23,40,13
2.6,-1.5,75.0,25.0,5.0,100.18,0,0,9,9,0.22,37,14
1.8,0.0,88.0,26.0,5.0,100.11,0,0,8,8,0.23,36,16
2.0,1.0,93.0,26.0,7.0,100.04,0,0,8,8,0.22,34,22
2.4,1.6,95.0,25.0,8.0,100.0,0,0,9,9,0.24,30,27
2.5,1.7,95.0,25.0,5.0,99.97,0,0,10,11,0.24,28,29
2.8,2.0,95.0,24.0,6.0,99.92,0,1,9,10,0.25,27,31
3.5,2.6,94.0,24.0,7.0,99.85,0,3,9,13,0.25,25,33
5.0,3.1,88.0,25.0,14.0,99.82,0,4,9,12,0.26,26,35
6.5,3.4,81.0,26.0,17.0,99.85,0,4,9,13,0.25,26,27
6.0,2.9,81.0,27.0,19.0,99.91,1,5,11,16,0.25,26,11
5.2,1.2,76.0,29.0,16.0,100.0,2,5,11,17,0.23,33,3
5.6,-0.5,65.0,31.0,21.0,100.08,1,3,7,10,0.21,36,2
6.4,-2.0,55.0,31.0,17.0,100.08,0,1,5,6,0.2,40,2
5.8,-4.1,49.0,31.0,17.0,100.13,1,1,5,6,0.19,41,1
4.3,-7.1,43.0,30.0,20.0,100.25,1,1,4,5,0.19,43,2
2.7,-9.8,39.0,30.0,19.0,100.37,1,1,5,5,0.18,42,2
1.3,-10.9,40.0,30.0,16.0,100.46,2,0,7,8,0.18,37,3
-0.3,-10.2,47.0,31.0,10.0,100.54,0,0,6,6,0.18,37,4
-1.6,-10.1,52.0,30.0,10.0,100.64,0,0,6,6,0.18,36,4
-2.5,-11.4,50.0,31.0,15.0,100.71,0,0,4,4,0.17,37,4
-3.2,-11.5,53.0,30.0,14.0,100.77,0,0,4,4,0.17,36,3
-3.9,-11.9,54.0,31.0,12.0,100.85,0,0,3,3,0.17,36,3
-4.7,-11.9,57.0,31.0,10.0,100.92,0,0,3,3,0.16,35,4
-5.3,-12.2,58.0,32.0,11.0,101.01,0,0,3,4,0.16,35,4
-6.0,-12.0,62.0,30.0,13.0,101.02,2,0,8,8,0.16,31,4
-6.5,-12.2,64.0,30.0,12.0,101.02,0,0,4,4,0.16,34,4
-7.1,-12.1,67.0,32.0,8.0,101.05,9999,9999,9999,9999,9999.0,9999,5
-7.5,-12.0,70.0,31.0,7.0,101.1,0,0,5,5,0.17,29,5
-7.8,-11.8,73.0,31.0,3.0,101.2,0,1,5,6,0.18,26,5
-7.9,-12.0,72.0,5.0,10.0,101.29,0,1,4,5,0.19,27,6
-6.8,-14.3,55.0,3.0,9.0,101.34,0,1,3,4,0.18,27,5
-6.1,-14.5,51.0,35.0,7.0,101.35,0,1,2,3,0.17,28,4
-5.5,-16.3,42.0,30.0,7.0,101.35,2,1,2,4,0.18,30,4
-3.6,-16.2,37.0,31.0,10.0,101.3,3,2,3,5,0.18,32,4
-3.0,-15.9,36.0,29.0,11.0,101.22,2,2,3,5,0.18,33,3
-1.9,-16.2,33.0,31.0,13.0,101.16,2,2,3,5,0.18,36,3
-1.8,-15.9,33.0,31.0,16.0,101.1,1,1,2,3,0.18,36,4
-2.0,-14.2,39.0,30.0,18.0,101.08,2,1,3,5,0.18,35,5
-2.3,-13.4,42.0,28.0,18.0,101.07,1,1,3,4,0.19,35,5
-2.6,-12.9,45.0,30.0,16.0,101.07,1,1,4,5,0.18,34,6
-3.5,-12.6,49.0,29.0,16.0,101.11,2,0,6,6,0.18,32,6
-4.2,-11.6,56.0,29.0,7.0,101.13,2,0,7,8,0.18,31,7
-4.3,-10.7,61.0,26.0,3.0,101.15,2,0,11,11,0.19,28,6
-4.8,-11.4,60.0,27.0,3.0,101.2,0,0,8,9,0.19,30,6
-5.7,-10.9,67.0,29.0,3.0,101.21,0,0,10,10,0.2,29,6
-6.4,-10.8,71.0,27.0,4.0,101.23,0,0,9,9,0.2,28,6
-7.0,-10.8,74.0,26.0,2.0,101.24,1,0,8,8,0.18,29,6
-7.3,-10.5,78.0,27.0,4.0,101.29,1,0,9,10,0.19,27,7
-8.4,-10.8,83.0,28.0,4.0,101.3,1,0,13,13,0.19,23,7
-8.1,-10.6,82.0,27.0,3.0,101.34,0,1,9,10,0.18,25,6
-7.5,-11.5,73.0,3.0,5.0,101.4,0,1,9,10,0.19,26,5
-8.2,-14.7,60.0,3.0,7.0,101.5,0,2,12,14,0.21,23,5
-9.0,-15.9,57.0,4.0,8.0,101.57,0,2,13,16,0.21,22,5
-9.1,-17.3,51.0,4.0,7.0,101.63,0,4,11,15,0.21,24,6
-8.0,-17.0,48.0,4.0,9.0,101.67,0,6,9,15,0.21,25,4
-6.9,-16.6,46.0,3.0,6.0,101.68,0,5,8,13,0.21,26,3
-6.8,-18.6,38.0,6.0,10.0,101.68,0,4,6,10,0.23,28,3
-5.5,-18.9,34.0,3.0,4.0,101.68,1,5,6,11,0.24,28,4
-5.3,-15.8,43.0,10.0,11.0,101.64,9,9,11,20,0.36,25,5
-5.4,-15.6,44.0,14.0,11.0,101.58,13,11,14,25,0.4,24,7
-4.4,-16.7,38.0,15.0,6.0,101.52,12,11,14,25,0.46,24,8
-3.7,-14.4,43.0,14.0,9.0,101.43,12,9,17,26,0.45,24,10
-3.5,-14.1,44.0,11.0,7.0,101.39,17,9,20,29,0.47,21,10
-3.2,-15.0,40.0,14.0,6.0,101.39,14,5,22,27,0.4,18,10
-3.9,-13.7,47.0,8.0,7.0,101.42,22,3,28,31,0.46,13,13
-4.3,-13.0,51.0,7.0,5.0,101.42,7,1,22,23,0.32,18,11
-4.5,-12.8,52.0,4.0,6.0,101.46,1,1,18,18,0.24,20,9
-4.9,-12.7,54.0,4.0,8.0,101.48,0,1,18,20,0.22,18,8
-6.0,-15.1,49.0,4.0,9.0,101.49,0,2,13,15,0.19,22,7
-7.0,-16.1,48.0,35.0,5.0,101.52,0,0,10,10,0.19,25,7
-7.6,-14.7,57.0,36.0,3.0,101.51,0,0,10,10,0.2,23,7
-8.8,-14.7,62.0,0.0,1.0,101.5,0,0,10,11,0.2,23,7
-9.3,-14.2,68.0,24.0,1.0,101.5,0,0,15,15,0.2,19,7
-9.2,-14.2,67.0,33.0,4.0,101.49,0,1,15,15,0.24,18,6
-9.1,-13.5,70.0,34.0,3.0,101.5,0,1,18,19,0.21,15,6
-9.2,-13.8,69.0,0.0,1.0,101.49,0,4,22,26,0.24,13,6
-8.8,-12.8,73.0,,0.0,101.5,1,7,27,33,0.26,8,7
-8.4,-12.1,75.0,30.0,3.0,101.59,1,9,20,29,0.28,15,6
-5.7,-12.7,58.0,13.0,2.0,101.62,1,17,21,39,0.31,16,7
-4.6,-12.8,53.0,16.0,7.0,101.65,2,15,18,33,0.29,20,8
-2.3,-10.1,55.0,13.0,8.0,101.66,9,12,15,27,0.4,22,10
-2.7,-9.6,59.0,7.0,13.0,101.62,7,14,17,32,0.38,22,10
-1.6,-8.6,59.0,11.0,10.0,101.6,8,10,13,23,0.37,26,10
-0.6,-7.4,60.0,8.0,9.0,101.62,8,6,10,17,0.42,29,10
-0.1,-9.2,50.0,11.0,10.0,101.58,16,10,14,23,0.52,28,12
0.1,-8.4,53.0,13.0,8.0,101.52,20,6,13,19,0.36,31,11
0.2,-11.3,42.0,9.0,8.0,101.49,12,4,11,15,0.31,33,10
-0.1,-10.5,45.0,9.0,8.0,101.44,20,3,16,20,0.47,27,13
-1.1,-9.2,54.0,8.0,6.0,101.47,16,2,18,20,0.53,26,14
-2.2,-8.1,64.0,7.0,4.0,101.45,7,0,14,14,0.33,29,12
-3.9,-8.3,71.0,3.0,3.0,101.47,1,0,10,10,0.22,33,8
-4.8,-8.4,76.0,3.0,3.0,101.51,1,1,20,20,0.29,23,11
-4.8,-8.5,75.0,4.0,5.0,101.43,1,1,23,24,0.31,20,10
-4.1,-7.8,76.0,5.0,6.0,101.35,2,0,11,11,0.23,31,9
-4.3,-7.2,81.0,4.0,4.0,101.32,2,1,21,22,0.37,20,11
-4.6,-6.5,87.0,5.0,5.0,101.3,1,3,33,36,0.29,8,9
-4.2,-5.7,89.0,6.0,5.0,101.2,1,1,29,31,0.26,9,10
-3.9,-5.2,91.0,8.0,3.0,101.11,0,2,29,32,0.26,9,11
-3.4,-4.5,92.0,6.0,2.0,100.97,0,5,33,38,0.29,5,12
-3.4,-4.4,93.0,4.0,5.0,100.89,0,13,37,50,0.3,4,11
-4.1,-4.9,94.0,6.0,1.0,100.86,0,18,38,56,0.39,3,13
-3.2,-3.8,95.0,8.0,4.0,100.72,0,33,38,71,0.49,5,15
-0.6,-2.6,86.0,9.0,5.0,100.63,6,19,26,45,0.49,15,13
1.0,-2.9,75.0,8.0,8.0,100.46,7,6,23,29,0.44,18,13
0.8,-3.6,73.0,8.0,8.0,100.36,6,4,21,25,0.43,20,14
0.6,-2.2,81.0,8.0,9.0,100.2,17,16,34,50,0.43,10,18
0.7,-0.8,90.0,9.0,6.0,100.01,7,6,26,32,0.42,16,16
0.8,-0.1,94.0,8.0,4.0,99.98,1,4,23,27,0.35,19,14
1.1,0.5,96.0,12.0,4.0,99.83,1,7,30,37,0.44,14,20
1.4,0.9,97.0,29.0,2.0,99.8,3,7,30,36,0.39,14,21
2.7,2.3,97.0,0.0,1.0,99.78,1,4,16,20,0.32,20,25
7.6,6.7,94.0,25.0,13.0,99.83,1,2,11,12,0.28,23,22
7.8,5.7,86.0,25.0,10.0,99.88,1,1,11,13,0.27,22,19
7.1,5.1,87.0,25.0,9.0,99.92,0,1,11,12,0.27,21,20
6.7,4.7,87.0,24.0,11.0,99.95,0,1,8,9,0.26,25,22
6.5,4.2,85.0,25.0,13.0,99.99,1,0,7,7,0.24,25,20
6.5,3.8,83.0,25.0,13.0,99.97,1,0,8,9,0.24,23,19
7.0,4.0,81.0,27.0,19.0,100.02,0,0,8,8,0.24,26,20
5.0,1.1,76.0,26.0,13.0,100.05,0,0,7,7,0.22,30,20
4.5,0.7,77.0,25.0,7.0,100.12,0,0,8,8,0.23,29,21
4.0,0.5,78.0,24.0,6.0,100.16,0,0,8,8,0.21,28,20
3.6,0.2,79.0,26.0,5.0,100.08,0,0,9,10,0.22,25,18
3.1,-0.1,80.0,25.0,2.0,99.99,0,1,16,17,0.24,19,15
2.6,0.0,83.0,0.0,1.0,99.94,0,5,26,30,0.31,9,16
1.5,-0.2,89.0,22.0,1.0,99.9,0,5,25,30,0.32,9,17
2.2,0.5,88.0,28.0,5.0,100.02,0,4,18,22,0.3,15,16
2.2,0.8,90.0,22.0,5.0,99.96,0,4,17,21,0.3,16,14
1.8,0.8,93.0,26.0,4.0,99.86,0,7,22,29,0.32,12,8
1.1,0.3,95.0,23.0,3.0,99.81,0,7,19,26,0.33,15,5
1.0,0.4,96.0,27.0,4.0,99.76,0,6,15,21,0.29,19,4
3.1,2.2,94.0,25.0,7.0,99.69,0,5,11,16,0.25,22,7
4.2,1.4,82.0,26.0,7.0,99.65,0,4,10,14,0.25,22,7
4.5,1.2,80.0,23.0,5.0,99.55,0,6,13,19,0.34,19,9
4.8,1.8,81.0,23.0,6.0,99.57,0,6,16,22,0.4,16,10
5.1,-0.1,70.0,29.0,9.0,99.58,0,4,16,19,0.33,19,9
4.8,-0.1,71.0,26.0,8.0,99.64,0,2,12,14,0.26,22,8
4.4,-0.2,72.0,27.0,8.0,99.69,0,1,13,14,0.24,23,8
3.8,-0.8,72.0,26.0,7.0,99.75,0,1,11,12,0.23,24,7
3.3,-1.0,74.0,27.0,7.0,99.79,0,0,12,12,0.21,23,6
2.7,-1.2,76.0,28.0,5.0,99.81,0,0,11,12,0.21,24,5
2.3,-1.5,76.0,26.0,5.0,99.81,0,0,11,11,0.21,23,5
1.8,-1.8,77.0,26.0,6.0,99.78,0,0,9,9,0.19,25,4
1.7,-1.4,80.0,28.0,11.0,99.75,0,0,9,9,0.18,24,4
1.2,-1.4,83.0,26.0,9.0,99.76,0,0,7,8,0.18,25,4
0.8,-2.0,81.0,28.0,8.0,99.73,1,0,10,10,0.17,33,5
0.0,-3.0,80.0,25.0,6.0,99.82,0,0,7,7,0.18,35,4
-0.9,-3.8,81.0,26.0,7.0,99.82,0,1,10,11,0.18,30,3
-1.0,-4.5,77.0,28.0,14.0,99.83,1,0,9,10,0.17,31,3
-1.0,-4.7,76.0,28.0,9.0,99.85,3,2,16,18,0.18,25,9
-0.7,-4.7,74.0,29.0,8.0,99.88,3,3,16,19,0.22,25,10
-0.5,-4.8,73.0,29.0,8.0,99.87,3,3,13,17,0.21,28,9
-0.6,-4.5,75.0,28.0,10.0,99.92,2,2,11,13,0.25,29,8
-1.2,-6.0,70.0,34.0,9.0,99.99,1,1,8,10,0.21,30,6
-1.5,-7.7,63.0,33.0,11.0,99.97,0,2,7,9,0.21,33,4
-1.3,-8.3,59.0,31.0,10.0,100.02,0,2,6,8,0.19,34,4
-1.3,-8.5,58.0,32.0,10.0,100.05,0,2,5,7,0.22,35,4
-1.8,-9.3,57.0,32.0,12.0,100.07,0,2,4,7,0.23,35,3
-1.5,-9.1,56.0,34.0,9.0,100.07,0,2,5,7,0.23,35,4
-2.5,-10.6,53.0,35.0,10.0,100.11,0,1,5,6,0.2,36,4
-3.3,-10.4,58.0,33.0,10.0,100.19,0,1,5,6,0.2,35,6
-4.5,-11.4,59.0,34.0,10.0,100.3,0,1,5,6,0.18,35,5
-5.9,-12.4,60.0,33.0,11.0,100.37,0,1,5,5,0.17,35,4
-7.2,-13.0,63.0,33.0,8.0,100.46,0,0,5,5,0.17,35,4
-7.4,-13.0,64.0,30.0,7.0,100.52,0,0,5,5,0.17,35,4
-7.2,-12.7,65.0,31.0,6.0,100.55,0,0,4,4,0.17,35,4
-6.9,-13.4,60.0,32.0,6.0,100.58,0,0,6,6,0.17,34,4
-6.7,-14.2,55.0,34.0,6.0,100.58,0,0,5,5,0.16,34,4
-7.0,-14.7,54.0,1.0,9.0,100.6,0,0,4,4,0.16,34,4
-7.6,-15.3,54.0,4.0,11.0,100.61,0,0,4,4,0.16,32,4
-7.9,-15.2,56.0,2.0,9.0,100.62,0,0,4,4,0.16,30,4
-8.8,-15.9,56.0,2.0,5.0,100.66,0,1,4,4,0.16,30,5
-9.5,-16.6,56.0,2.0,8.0,100.73,0,1,5,6,0.17,29,5
-10.1,-16.8,58.0,3.0,5.0,100.82,0,1,7,8,0.17,28,4
-9.2,-17.5,51.0,2.0,10.0,100.9,0,2,5,6,0.19,31,3
-7.9,-18.4,43.0,2.0,11.0,100.98,0,2,4,6,0.19,33,2
-6.3,-19.0,36.0,3.0,14.0,101.03,0,2,3,5,0.19,35,2
-4.6,-17.7,35.0,2.0,10.0,101.06,0,1,3,4,0.18,38,2
-3.3,-18.4,30.0,1.0,10.0,101.02,0,1,2,3,0.18,40,2
-1.6,-17.0,30.0,2.0,11.0,100.98,0,1,2,3,0.18,42,2
-0.9,-17.6,27.0,33.0,10.0,100.94,0,1,2,3,0.18,43,2
-0.1,-18.2,24.0,34.0,11.0,100.91,0,1,2,3,0.18,43,2
-0.1,-18.9,23.0,32.0,15.0,100.9,0,1,2,3,0.18,42,2
0.3,-17.7,24.0,33.0,12.0,100.91,0,1,3,4,0.24,42,2
-0.1,-19.2,22.0,33.0,12.0,100.96,0,0,3,4,0.18,42,2
-0.6,-16.9,28.0,30.0,10.0,101.0,0,0,6,7,0.19,39,4
-2.3,-12.0,47.0,30.0,10.0,101.08,3,1,9,10,0.19,33,5
-3.2,-11.8,51.0,31.0,9.0,101.14,2,0,6,6,0.19,35,5
-4.0,-11.1,58.0,30.0,9.0,101.21,2,0,7,7,0.19,34,5
-4.9,-11.5,60.0,30.0,7.0,101.22,5,0,12,13,0.2,29,5
-5.9,-12.1,62.0,27.0,2.0,101.27,2,0,13,13,0.21,28,5
-6.7,-11.3,70.0,25.0,4.0,101.28,0,0,9,10,0.2,31,6
-7.1,-11.3,72.0,25.0,4.0,101.28,0,0,10,10,0.2,31,7
-7.5,-11.1,75.0,26.0,5.0,101.24,0,0,12,12,0.2,28,7
-7.3,-10.7,77.0,26.0,7.0,101.24,0,0,16,16,0.21,22,7
-7.4,-10.5,79.0,26.0,7.0,101.24,9999,9999,9999,9999,9999.0,9999,7
-7.6,-10.4,80.0,26.0,3.0,101.25,0,1,17,18,0.21,20,6
-7.2,-10.2,79.0,27.0,6.0,101.24,0,1,15,16,0.2,25,5
-5.2,-9.3,73.0,26.0,6.0,101.25,1,2,10,12,0.2,31,6
-3.0,-7.1,74.0,26.0,10.0,101.27,1,2,7,9,0.21,34,6
0.1,-6.2,62.0,24.0,9.0,101.22,1,2,5,7,0.21,37,7
2.6,-7.6,47.0,23.0,9.0,101.15,2,2,5,6,0.2,41,6
3.5,-10.9,34.0,25.0,18.0,101.07,1,2,5,7,0.2,44,6
4.4,-11.3,31.0,22.0,18.0,100.96,1,2,6,8,0.21,42,7
5.2,-10.7,31.0,21.0,15.0,100.83,0,1,4,6,0.2,49,6
5.0,-11.5,29.0,24.0,18.0,100.64,1,1,4,5,0.2,52,6
4.3,-11.4,31.0,21.0,20.0,100.48,1,1,5,5,0.2,54,8
4.4,-9.0,37.0,21.0,18.0,100.31,2,1,7,7,0.22,51,9
4.2,-8.6,39.0,21.0,13.0,100.12,1,0,6,6,0.21,52,9
3.8,-7.4,44.0,23.0,11.0,100.0,1,0,7,7,0.21,49,8
3.7,-6.7,46.0,22.0,10.0,99.9,1,0,7,8,0.22,47,8
3.9,-4.1,56.0,24.0,20.0,99.94,1,0,5,6,0.2,48,7
1.6,-0.6,86.0,23.0,12.0,99.87,0,0,5,6,0.2,46,7
2.7,-1.8,72.0,21.0,10.0,99.58,1,0,6,6,0.22,45,6
3.6,-3.2,61.0,22.0,12.0,99.46,1,0,5,6,0.21,45,5
3.6,-0.2,76.0,24.0,13.0,99.31,0,0,4,4,0.19,46,6
3.3,1.3,87.0,24.0,17.0,99.15,0,0,3,4,0.18,45,5
3.7,1.6,86.0,24.0,15.0,99.02,1,0,4,4,0.17,41,9
4.0,1.6,85.0,24.0,15.0,98.94,0,0,4,4,0.18,35,9
4.5,0.6,76.0,26.0,22.0,98.99,0,0,4,4,0.18,31,5
4.2,-0.5,71.0,27.0,19.0,99.1,0,0,5,5,0.18,31,3
4.0,-1.3,69.0,26.0,16.0,99.22,0,1,7,8,0.18,29,2
4.0,-1.2,69.0,26.0,18.0,99.3,0,1,7,9,0.22,28,2
4.2,-1.6,66.0,27.0,20.0,99.41,0,2,7,9,0.21,28,1
4.4,-0.8,69.0,27.0,18.0,99.51,0,2,6,8,0.21,28,1
5.1,-1.3,63.0,28.0,18.0,99.58,0,2,6,8,0.21,31,1
6.4,-2.2,54.0,28.0,21.0,99.62,0,2,4,6,0.2,34,1
6.1,-1.6,58.0,28.0,18.0,99.65,0,2,5,7,0.2,35,1
5.6,0.2,68.0,27.0,20.0,99.67,0,2,7,9,0.22,34,2
3.8,1.3,84.0,27.0,15.0,99.68,0,4,7,11,0.26,34,3
7.2,0.4,62.0,28.0,19.0,99.64,0,2,6,8,0.23,37,2
6.6,-0.7,60.0,31.0,18.0,99.7,1,2,6,7,0.22,40,2
5.4,-4.7,48.0,32.0,18.0,99.8,0,1,4,4,0.19,41,2
4.6,-5.8,47.0,31.0,11.0,99.88,0,0,4,5,0.19,39,3
2.9,-6.4,50.0,30.0,11.0,99.92,1,0,11,11,0.2,34,4
1.5,-5.9,58.0,26.0,4.0,99.99,3,0,16,16,0.2,28,4
0.5,-5.4,65.0,25.0,3.0,100.05,3,0,14,14,0.2,29,4
0.7,-4.6,68.0,27.0,8.0,100.11,2,0,12,13,0.19,30,4
-0.1,-4.5,72.0,27.0,6.0,100.12,0,0,7,7,0.19,34,4
-1.5,-4.7,79.0,26.0,5.0,100.09,1,0,8,8,0.18,32,5
-1.8,-4.5,82.0,27.0,4.0,100.06,0,0,13,13,0.21,28,6
-2.4,-4.7,84.0,25.0,3.0,99.97,0,1,20,21,0.22,21,6
-2.4,-4.6,85.0,21.0,2.0,99.91,0,1,20,20,0.22,21,6
-1.4,-4.2,81.0,26.0,4.0,99.89,0,1,24,26,0.23,16,6
-1.3,-4.0,82.0,27.0,5.0,99.83,0,1,19,20,0.23,19,5
-0.7,-3.9,78.0,0.0,1.0,99.8,0,24,35,59,0.36,5,8
-0.6,-3.3,82.0,36.0,2.0,99.79,0,16,31,46,0.4,9,7
0.8,-2.7,78.0,6.0,2.0,99.75,1,21,33,54,0.35,7,9
1.0,-2.6,77.0,13.0,4.0,99.75,2,21,32,53,0.4,10,17
1.8,-3.1,70.0,10.0,6.0,99.69,18,22,29,51,0.61,14,20
2.1,-2.5,72.0,11.0,9.0,99.66,27,28,31,59,0.71,15,21
3.0,-2.3,68.0,9.0,8.0,99.67,23,26,29,55,0.52,18,22
4.0,-2.0,65.0,13.0,12.0,99.67,17,20,25,45,0.36,22,16
3.8,-3.0,61.0,8.0,11.0,99.69,23,18,25,44,0.49,21,20
3.5,-2.6,64.0,7.0,11.0,99.73,15,8,20,28,0.41,23,15
