Date,Time,TEMP_MEAN,SO2,O3,CO,HUMIDITY,NO2,NO,WDIR_SCLR,RAD_TOTAL,WSPD_VECT,WSPD_SCLR,ATM_PRESS_1HR,WDIR_VECT,PM25,PRECIP_TOTAL,PM10
9/8/2016,5:00 AM,13,0,5.3,0.15,94.3,11.1,1.4,82.6,0,2.96,5.48,101.6,108.5,4.2,0,8.1
9/8/2016,6:00 AM,13.2,0,2.5,0.49,94.7,16.6,13.5,242.4,0,5.51,6.2,101.6,258.3,4.1,0,13
9/8/2016,7:00 AM,14,0,6.4,0.16,93.2,13.8,12.2,278.5,20.4,14.22,14.46,101.6,277.7,2.9,0,17.1
9/8/2016,8:00 AM,14.6,0,11.1,0.2,92.2,10.4,5,287.1,78.4,13.52,13.89,101.7,285.8,2.6,0,12.8
9/8/2016,9:00 AM,15.2,0.1,14.2,0.19,86.9,8.3,5.6,283.5,347.9,21.91,22.21,101.8,282.7,1.3,0,9.2
9/8/2016,10:00 AM,16,0.1,17.2,0.13,81.4,4.8,3.4,269,527.5,23.78,24.42,101.9,269.5,1.1,0.2,8.3
9/8/2016,11:00 AM,16.3,0.1,17.6,0.12,78.7,7.5,8.2,265.3,567.6,20.51,20.9,101.9,265.6,1.4,0,8.9
9/8/2016,12:00 PM,17.1,0.1,20.9,0.13,72.9,5.8,3.6,277.8,641,23.94,24.36,101.9,277.6,2.1,0,6.9
9/8/2016,1:00 PM,17.4,0.2,19.9,0.15,70.3,7.4,6.4,271.6,692.8,25.06,25.54,102,271.5,2.3,0,8.2
9/8/2016,2:00 PM,17.9,0.2,19.9,0.15,66.6,8.6,10.3,280.3,657.5,20.98,21.86,102,278.9,2.7,0,7
9/8/2016,3:00 PM,18.4,0.1,23.4,0.13,64,5.9,4.8,285.2,572.9,19.03,20,102,284.9,3.3,0,8.7
9/8/2016,4:00 PM,19.1,0.1,25.7,0.13,59,4.8,2,286.9,448.8,18.69,19.17,102,286.1,3.4,0,4.6
9/8/2016,5:00 PM,18.7,0.1,24.5,0.13,61.8,7.2,3.5,279.6,298.7,16.36,16.99,102,278.8,4.3,0,13.1
9/8/2016,6:00 PM,18.1,0.3,18.9,0.19,66.5,18,13.5,259.5,140.5,15.25,15.69,102,258.8,4.1,0,14.4
9/8/2016,7:00 PM,17.5,0.2,18.8,0.17,66.1,15.1,6.3,271.3,19.3,9.88,10.84,101.9,273.6,3.7,0,8.3
9/8/2016,8:00 PM,17.1,0,20.6,0.11,64.1,7.5,1.2,218.3,0,7.68,8.21,102,221.6,3.7,0,7
9/8/2016,9:00 PM,16.9,0,16,0.17,62.2,14.1,1.7,174.7,0,4.05,5.9,102,178.1,3.3,0,8.5
9/8/2016,10:00 PM,15.8,0,8.4,0.23,70,21.2,0.5,100.9,0,6.16,6.4,102,101.5,3.3,0,16.5
9/8/2016,11:00 PM,14.7,0,1.5,0.28,76.1,28.8,7.9,85,0,6.9,7.06,102.1,85.3,3.5,0,16.8
9/8/2016,24:00 AM,14.1,0.1,0.8,0.34,81.1,27.1,24,79.2,0,5.79,5.9,102.1,78.8,4.1,0,21.5
9/9/2016,1:00 AM,13.5,0.1,0.6,0.31,84.7,22.4,16.4,88.4,0,6.56,6.7,102.1,89,4.1,0,18.3
9/9/2016,2:00 AM,13.1,0,0.4,0.23,86.2,19.2,11,91.7,0,6.68,6.93,102.2,91.8,3.6,0,14.3
9/9/2016,3:00 AM,12.8,0,0.4,0.2,89,17.4,9,84.4,0,6.44,6.65,102.2,84.6,3.1,0,13.7
9/9/2016,4:00 AM,12.4,0,0.5,0.21,89.8,16.6,8.7,76.3,0,6.58,6.72,102.2,76.4,3,0,12.2
9/9/2016,5:00 AM,12.3,0,0.6,0.21,89,15.9,10.6,89.5,0,5.51,5.81,102.2,87.7,2.8,0,10.5
9/9/2016,6:00 AM,11.8,0,0.5,0.26,91.6,14.6,17.8,145.8,0,3.06,3.64,102.2,139.3,2.9,0,10.3
9/9/2016,7:00 AM,12.1,0.1,1.4,0.34,90.5,15.6,29.4,121.4,77,6.08,6.21,102.2,120.7,3.5,0,16.6
9/9/2016,8:00 AM,13.8,0.2,3.1,0.28,82,15.2,28.6,156.3,229.4,2.71,3.3,102.3,153.9,4.2,0,15.8
9/9/2016,9:00 AM,15.8,0.4,6,0.3,72.9,17.6,27.5,120.2,383.8,0.61,3.07,102.3,,4.4,0,19.1
9/9/2016,10:00 AM,16.9,0.3,9.4,0.23,68.1,13.8,15,208.5,487.5,2.15,5.62,102.4,223,4.6,0,15.9
9/9/2016,11:00 AM,16.5,0.2,10.2,0.18,75.1,9.8,10.1,272.5,451.9,10.85,11.22,102.4,273,4.6,0,21.2
9/9/2016,12:00 PM,16.8,0.2,7.6,0.16,74.4,13.6,21.9,272.7,442.9,9.03,9.41,102.3,272.9,4.9,0,13
9/9/2016,1:00 PM,17.6,1.1,10,0.22,67.5,16.3,22,287.9,584.9,10.41,10.76,102.3,287.7,4.4,0,9.2
9/9/2016,2:00 PM,18.6,1,19.2,0.19,59.2,12.9,7.7,285.8,562.4,10.35,10.94,102.3,285.2,3.9,0,6.3
9/9/2016,3:00 PM,19.4,0.7,23,0.14,55.6,11.3,6.6,270.3,515.9,7.92,8.41,102.3,270.3,3.9,0,9.8
9/9/2016,4:00 PM,21,0.8,19.4,0.15,49.6,18.7,11,270,435.7,2.92,4.74,102.2,268.3,4.1,0,7.4
9/9/2016,5:00 PM,21.1,0.4,25,0.15,50.4,8.6,2.8,231.6,267,4.82,6.95,102.1,243.8,4.4,0,11.2
9/9/2016,6:00 PM,19.2,0.6,16,0.22,59.7,25,10.4,272.4,130.2,10.27,10.54,102,273,4.9,0,13.3
9/9/2016,7:00 PM,17.7,0.2,13.2,0.15,64.9,23.5,5,272.2,10.6,6.25,6.42,101.8,271.8,5.1,0,11.6
9/9/2016,8:00 PM,17.3,0.1,8.5,0.19,64.8,27.4,3.5,263.2,0,3.32,4.05,101.8,262,5.6,0,16.5
9/9/2016,9:00 PM,16.8,0.1,1.1,0.28,69.2,37.7,20.5,305.3,0,2.52,3.71,101.8,298,6.3,0,21.5
9/9/2016,10:00 PM,16.1,0.2,0.8,0.3,72.7,33.7,27,14.8,0,2.77,2.93,101.8,13.8,6.6,0,16.7
9/9/2016,11:00 PM,16.3,0.2,0.8,0.3,70.5,33.8,18.9,46.2,0,2.99,4.2,101.7,55.2,6,0,13.3
9/9/2016,24:00 AM,16.3,0.2,0.9,0.41,74.7,30.9,24.7,95.3,0,7.31,7.8,101.6,98,7.3,0,23.5
9/10/2016,1:00 AM,16.3,0.1,3.6,0.23,70,26.6,2.9,97.4,0,5.32,5.63,101.6,93.3,5.3,0,15
9/10/2016,2:00 AM,16.3,0.1,0.6,0.28,73.6,27.2,12,106.8,0,5.23,6.41,101.6,120.3,6.3,0,18.8
9/10/2016,3:00 AM,16,0.1,1.5,0.22,76.4,20,3.8,102,0,7.92,8.24,101.6,102.7,5.9,0,15.9
9/10/2016,4:00 AM,15.9,,,,75.4,,,110.6,0,6.8,7.03,101.5,110.6,6.1,0,12.9
9/10/2016,5:00 AM,15.7,0.2,6.8,0.2,73.4,16.2,0.4,127.7,0,8.51,8.72,101.5,127.7,6.8,0,9.5
9/10/2016,6:00 AM,14.8,0.1,10.9,0.15,78,11.6,0.3,137.6,0,11.41,11.6,101.5,137.8,5.9,0,12.8
9/10/2016,7:00 AM,14.3,0,9.2,0.15,84.4,11.4,2,123.3,40.1,7.35,7.66,101.5,123.5,6.1,0,15.2
9/10/2016,8:00 AM,15.4,0.4,9.9,0.18,77.5,11.4,3.8,125.4,115.6,8.54,9.06,101.5,126.9,6.2,0,9.9
9/10/2016,9:00 AM,16.6,0.4,8.9,0.17,71.5,13.8,9.5,119.7,236.5,8.44,8.84,101.5,121.1,6.7,0,12.6
9/10/2016,10:00 AM,18.4,0.4,12.7,0.17,64.1,10.7,8,127.4,486.2,10.07,10.77,101.5,129.8,6.1,0,13.1
9/10/2016,11:00 AM,19,0.5,14,0.13,61.3,10,8.3,138.2,569.8,10.34,10.96,101.6,138.8,5.7,0,12.4
9/10/2016,12:00 PM,19.9,0.3,19.5,0.13,55.7,5.8,2.8,146.7,617.1,9.45,10.05,101.5,146.9,4.4,0,5.4
9/10/2016,1:00 PM,20.7,0.3,21.1,0.14,54.4,5.6,2.5,145.2,532.3,4.24,8.16,101.5,145.6,4.1,0,8.9
9/10/2016,2:00 PM,18.4,0.5,13.6,0.16,71.9,14.3,13.5,280.7,617.9,15.69,16.14,101.5,280.5,5.3,0,26.7
9/10/2016,3:00 PM,18.4,0.6,15.3,0.12,67.8,15,11.9,273,419.7,12.25,12.6,101.5,272.8,5.4,0,6.8
9/10/2016,4:00 PM,17.8,0.7,17.6,0.13,68.7,14,7.3,269.8,207.8,12.22,12.7,101.4,270.3,6.4,0,11.5
9/10/2016,5:00 PM,17.7,0.3,24.2,0.15,72.4,7.2,1.3,291.3,158.3,16.19,16.63,101.3,290.8,7.3,0,12.8
9/10/2016,6:00 PM,17.2,0.1,25.3,0.13,81.5,4.1,0.4,295.9,94.4,21.9,22.33,101.3,296.2,7.6,0,20.1
9/10/2016,7:00 PM,17.4,0,23.5,0.12,79.1,3.7,0.2,292.2,10.3,22.96,23.42,101.2,291.6,5.8,0,8.4
9/10/2016,8:00 PM,17.3,0,26.4,0.11,75.7,2.9,0,292.5,0,23.45,23.88,101.2,292.1,7.1,0,6.9
9/10/2016,9:00 PM,17.4,0,24.1,0.1,72.3,6.4,0.1,298.4,0,26.51,26.95,101.2,298.2,7.6,0,9
9/10/2016,10:00 PM,17.3,0,26.7,0.12,70,3.7,0.1,298.3,0,26.89,27.32,101.2,298.3,6.9,0,11.8
9/10/2016,11:00 PM,17,0,29.3,0.14,65.1,3.6,0,297.8,0,29.69,30.05,101.2,297.9,7.4,0,8.5
9/10/2016,24:00 AM,16.3,0,32.3,0.11,58.5,1.2,0,301.9,0,34.1,34.55,101.1,301.5,8.6,0,14.8
9/11/2016,1:00 AM,15.6,0,31.3,0.12,63.5,0.9,0,300.2,0,36.53,37.01,101.1,300.2,8.5,0,39.1
9/11/2016,2:00 AM,15.2,0,29.9,0.13,67.9,1.2,0,297,0,28.75,29.17,101.2,296.9,7,0,19.9
9/11/2016,3:00 AM,14.7,0,28.4,0.11,74,0.9,0,295,0,27.71,28.3,101.2,294.7,6.6,0,17.4
9/11/2016,4:00 AM,14.3,0,27.3,0.11,77.9,0.8,0,298.4,0,25.51,25.89,101.2,298.3,5.9,0,15.7
9/11/2016,5:00 AM,13.9,0,23.7,0.13,79.8,3.1,0.1,315.5,0,15.63,16.4,101.2,306.3,5,0,12.6
9/11/2016,6:00 AM,12.5,0,5.5,0.16,86.7,15,1.6,358.6,0,6.61,7.02,101.3,358.6,4.6,0,13.2
9/11/2016,7:00 AM,12.9,0,10.4,0.15,82.8,14.2,2.9,10.7,80.5,5.81,6.41,101.4,9.8,5.7,0,13.6
9/11/2016,8:00 AM,14.6,0,19.1,0.12,75.3,6.4,1.7,71.2,263.3,7.6,9.02,101.6,77,5,0,16.7
9/11/2016,9:00 AM,15.8,0.1,21.8,0.11,69.5,5,1.7,124.3,364.9,7.82,8.95,101.7,124.9,5.2,0,14
9/11/2016,10:00 AM,16.9,0.1,23.4,0.12,63.3,4.7,1.8,221.4,510.2,4.35,9.81,101.7,251,5,0,9.5
9/11/2016,11:00 AM,16.1,0.1,22.6,0.15,68.9,5.9,2.8,296.8,612.4,17.55,18,101.8,296.6,5.7,0,17.5
9/11/2016,12:00 PM,16,0.1,26.4,0.12,68.4,2.8,0.8,300.8,668,21.01,21.49,101.8,300.6,4.8,0,11.3
9/11/2016,1:00 PM,16.8,0.1,27,0.15,64.5,3.6,1.2,299.8,673.7,20.23,20.61,101.8,299.7,4.2,0,9.1
9/11/2016,2:00 PM,16.9,0.1,26,0.15,67,4.4,1.7,300.6,636.8,17.6,18.02,101.8,300.3,4,0,14.1
9/11/2016,3:00 PM,17,0.1,26.1,0.11,68.3,3.6,1.3,294,553.3,18.47,18.98,101.8,293.6,3.8,0,12.5
9/11/2016,4:00 PM,17.2,0,26.2,0.12,66.9,2.8,0.8,295.1,428,18.02,18.45,101.8,294.8,3.6,0,8.6
9/11/2016,5:00 PM,17.5,0,23.9,0.13,67.4,3.5,1,294.1,278.8,17.82,18.23,101.7,293.8,4.5,0,10.3
9/11/2016,6:00 PM,17.3,0,24.6,0.13,69.5,3.4,0.5,293,125.4,14.54,14.98,101.7,293,4.8,0,10.9
9/11/2016,7:00 PM,16.8,0,17.9,0.16,73.8,11.9,1.1,303.7,12.3,8.61,8.95,101.6,302.6,4.8,0,11
9/11/2016,8:00 PM,16.4,0.1,10.9,0.18,75.7,21.1,15,275.7,0,6.88,7.93,101.6,276.1,4.9,0,11.3
9/11/2016,9:00 PM,15.4,0,4.3,0.23,81.9,24.8,7.6,9,0,2.7,4.14,101.6,1.1,5.4,0,12.9
9/11/2016,10:00 PM,15.3,0.1,2.3,0.27,75.1,24.4,7.6,349.2,0,4.28,4.62,101.6,345,6.1,0,6.1
9/11/2016,11:00 PM,14.8,0.1,0.7,0.3,74.7,24.4,16.7,8.8,0,3.58,3.87,101.7,8.6,7.5,0,12.2
9/11/2016,24:00 AM,14.1,0.2,0.6,0.34,76.1,22.6,35.4,2.3,0,1.74,3.25,101.7,359.1,9.8,0,16.7
9/12/2016,1:00 AM,13.7,0.2,0.5,0.31,80.6,24.4,59.7,131.8,0,1.84,3.63,101.7,135.5,7.9,0,40.2
9/12/2016,2:00 AM,12.8,0.2,0.5,0.37,84.1,22.3,46.3,5.9,0,3.11,4.12,101.8,7.4,5.3,0,24.4
9/12/2016,3:00 AM,12.4,0.3,0.6,0.32,87.6,25.6,72.3,307,0,2.16,3.63,101.8,311.6,5.3,0,16.1
9/12/2016,4:00 AM,13.4,,,,84.7,,,300.9,0,5.44,5.8,101.8,303.2,4.3,0,22.1
9/12/2016,5:00 AM,13,0.1,0.4,0.19,88.1,21.3,16.3,292.9,0,1.47,3.9,101.8,275.6,4.1,0,11.4
9/12/2016,6:00 AM,12.2,0.1,2,0.33,86.6,17.8,30.9,316.8,0,4.69,5.61,101.8,311.6,4.4,0,12
9/12/2016,7:00 AM,12.3,0.2,1.9,0.27,85.3,22.8,32.1,355.8,87.6,4.57,5.44,101.8,352.8,4.9,0,17.9
9/12/2016,8:00 AM,14.6,0.1,9.1,0.21,82.8,10.8,10.8,305.9,232.2,9.78,10.16,101.9,304.4,3.1,0,19.4
9/12/2016,9:00 AM,15.5,0.2,13.9,0.19,76.2,6.7,4.3,300.4,386,13.83,14.18,102,299.9,2.1,0,7.2
9/12/2016,10:00 AM,16.1,0.1,14.2,0.17,72.9,6.4,5.2,300,519.1,15.11,15.59,102,299.4,2.7,0,8.5
9/12/2016,11:00 AM,16.3,0.1,17,0.16,71.5,4.7,2.6,297.2,620.4,18.08,18.48,102,297,3.2,0,9.1
9/12/2016,12:00 PM,16.8,0.1,17.7,0.15,69,4.6,2.7,302.9,676.5,18.3,18.77,102,302.5,3.4,0,8.6
9/12/2016,1:00 PM,17.3,0.1,18.8,0.17,68.5,5.7,3.5,303.5,682.7,17.21,17.7,101.9,303.1,3.6,0,10.1
9/12/2016,2:00 PM,17.9,0.2,19.3,0.17,62.1,7,4,309,644,17.81,18.22,101.9,309.2,3.3,0,4.6
9/12/2016,3:00 PM,18.7,0.1,20,0.15,56.6,6.1,4,306.7,558.7,18.22,18.73,101.8,307.2,3.5,0,3.2
9/12/2016,4:00 PM,19,0.1,21.2,0.16,54,6.9,3.9,300.8,431.8,17.45,17.84,101.8,300.8,3.2,0,4.2
9/12/2016,5:00 PM,19.5,0.1,19.7,0.17,49.7,10.5,5.9,302.3,280.8,17.25,17.77,101.7,302.1,2,0,0.6
9/12/2016,6:00 PM,19.2,0.5,17,0.29,51.7,20.7,8.6,306.1,122.6,15.68,16.11,101.6,305.7,1.5,0,12.8
9/12/2016,7:00 PM,18.4,0.3,12.8,0.28,58.3,22.7,3.6,312.2,11.3,10.92,11.27,101.5,310.8,1.4,0,14.3
9/12/2016,8:00 PM,17.7,0.2,12.8,0.2,58.7,19.4,3.5,321.5,0,8.15,8.47,101.5,320.2,1.5,0,5.6
9/12/2016,9:00 PM,16.7,0.1,5.6,0.26,70.5,27.2,13.9,309.8,0,4.7,5.35,101.5,307.8,1.9,0,22.9
9/12/2016,10:00 PM,15.3,0.1,0.9,0.26,67.4,29.9,25.9,355.4,0,4.01,4.57,101.4,349.8,2.5,0,4.8
9/12/2016,11:00 PM,15.2,0.1,0.7,0.25,60,24.6,13.2,69.3,0,4.39,4.87,101.4,72.9,2.3,0,5.5
9/12/2016,24:00 AM,15.2,0.2,0.8,0.28,58.4,26.7,37.4,46,0,2.17,4.68,101.4,67.4,4.2,0,15.5
9/13/2016,1:00 AM,13.2,0.3,0.7,0.37,68.6,24.8,57,337.2,0,2.72,3.59,101.4,339.5,4,0,37.3
9/13/2016,2:00 AM,12.8,0.3,0.6,0.43,69.5,27,70,52,0,0.76,2.3,101.4,,3.4,0,28.4
9/13/2016,3:00 AM,12.7,0.3,0.6,0.31,69.6,26.4,61,281.2,0,1.33,3.62,101.4,264.9,2.5,0,15.6
9/13/2016,4:00 AM,13.2,0.1,1.1,0.18,72.2,21,14.8,55.5,0,2.71,5.44,101.4,8.1,1.6,0,17.6
9/13/2016,5:00 AM,12.3,0.1,0.3,0.2,79.3,18.7,13,109.1,0,4.66,4.91,101.4,110.8,1.6,0,10.5
9/13/2016,6:00 AM,10.8,0.3,0.7,0.41,81.7,20.7,44.5,70.6,0,4.77,5.03,101.3,74.2,2.6,0,9.7
9/13/2016,7:00 AM,11.9,0.4,1.5,0.52,79.1,27.9,97.5,19.4,73.3,1.48,2.75,101.3,19.1,4.5,0,40.1
9/13/2016,8:00 AM,14.4,0.5,3,0.43,68.5,27.8,69.5,358.9,223.6,1.26,2.71,101.4,352.1,4,0,34.3
9/13/2016,9:00 AM,16.1,0.8,9.1,0.22,59.3,14.8,15.3,305.6,376,6.69,7.3,101.4,303.5,1.8,0,13.4
9/13/2016,10:00 AM,17.4,0.4,12,0.17,57.6,10,8.2,301.8,507.8,8.83,9.58,101.5,300,1.8,0,12.2
9/13/2016,11:00 AM,17.4,0.2,16.9,0.15,61.6,5,2.8,286.7,608.5,14.47,14.83,101.5,286,1.9,0,14.1
9/13/2016,12:00 PM,17.8,0.2,18.4,0.15,58.7,4.9,2.5,295.7,665.7,15.34,15.84,101.4,295.1,2.3,0,8.9
9/13/2016,1:00 PM,18.4,0.3,18.3,0.18,57,6.9,4,292.6,671.4,13.76,14.14,101.4,292,2.4,0,7.7
9/13/2016,2:00 PM,18.7,0.2,20.1,0.17,56.4,5.3,2.7,288,633.7,14.26,14.64,101.3,287.5,2.4,0,6.7
9/13/2016,3:00 PM,19.3,0.2,21.1,0.15,54,5.5,2.5,283.6,547.1,13.65,14.02,101.2,282.8,2.7,0,7.6
9/13/2016,4:00 PM,19.4,0.1,19.7,0.18,52.8,7.1,4,296.2,422.6,13.39,13.74,101.2,295.5,3.1,0,4.8
9/13/2016,5:00 PM,19.7,0.2,16.8,0.19,50.8,11.3,6.7,300,273.3,13.08,13.42,101.1,299.6,3.5,0,2.6
9/13/2016,6:00 PM,18.8,0.6,15.1,0.45,60.4,26.9,8.8,283.7,119.9,11.99,12.45,101,283.7,5,0,33.9
9/13/2016,7:00 PM,17.8,0.3,8.9,0.2,64.5,21.4,7.9,284,9.7,8.66,8.97,100.8,283.7,3.9,0,11.2
9/13/2016,8:00 PM,16.7,0.1,2.6,0.19,72.6,26.3,16.3,283.1,0,4.1,5.86,100.8,271.3,4.3,0,14.4
9/13/2016,9:00 PM,15.8,0.1,1.5,0.22,76.8,26.7,17.4,133.3,0,1.16,2.8,100.8,160.2,4.6,0,12
9/13/2016,10:00 PM,15.2,0.1,0.8,0.3,79.5,24.6,23.2,109.4,0,2.72,3.47,100.8,98.4,5.2,0,13.3
9/13/2016,11:00 PM,14.3,0.1,0.8,0.34,80.9,23.7,24,79.5,0,4.09,4.46,100.8,79,9.2,0,14.3
9/13/2016,24:00 AM,14,0.1,0.7,0.3,84.6,24.7,30.3,77.6,0,4.61,4.67,100.9,77.5,10.3,0,24.3
9/14/2016,1:00 AM,13.5,0.1,0.7,0.28,88,24.2,23.5,92.2,0,1.7,2.3,100.9,84.1,7.7,0,23
9/14/2016,2:00 AM,13.4,0.1,0.7,0.33,85.9,22.6,28.9,63.3,0,2.71,4.39,100.9,89.9,6.5,0,19.3
9/14/2016,3:00 AM,12.7,0.2,0.8,0.35,87.3,20.8,42.1,355.8,0,1.88,2.37,100.9,7.3,7.4,0,14
9/14/2016,4:00 AM,12.3,,,,88.1,,,13.5,0,2.66,3.19,100.9,17.8,7.9,0,20.8
9/14/2016,5:00 AM,11.9,0.4,1.5,0.49,88.7,22.6,80.8,303.8,0,0.65,1.79,101,,8.4,0,20.5
9/14/2016,6:00 AM,12.1,0.6,1.1,0.67,87.3,21.9,99.1,19.2,0,2.08,2.72,101,17.2,8.9,0,24.6
9/14/2016,7:00 AM,12.9,0.4,1.5,0.62,83.8,25.6,75.3,77.8,76.8,1.21,2.2,101,93.2,9.2,0,32.8
9/14/2016,8:00 AM,15.3,0.6,2.7,0.6,76.5,28.4,70.8,179.2,224.9,1.66,2.68,101.1,186.1,11.1,0,30.3
9/14/2016,9:00 AM,17.3,0.8,,0.47,63.3,,,138.5,370.9,3.02,3.74,101.2,137.7,,0,16.3
9/14/2016,10:00 AM,18.6,1,10,0.4,58.7,21.2,21.4,217.6,500.7,2.54,6.05,101.3,240.6,,0,19.4
9/14/2016,11:00 AM,18.1,0.8,10.9,0.27,67.4,21.4,23.3,271.9,592.8,11.06,11.5,101.3,272.5,7.1,0,31.7
9/14/2016,12:00 PM,18.6,0.7,12.6,0.21,65.2,16.9,15.7,257.9,649.6,9.77,10.33,101.3,257.8,4.9,0,18.2
9/14/2016,1:00 PM,19,0.8,12.6,0.18,64.6,17.4,25.7,263.5,654.9,11.04,11.64,101.3,263.1,3.2,0,14.6
9/14/2016,2:00 PM,19.2,0.6,16.3,0.16,62.9,12.5,15.3,261.2,619.3,10.71,11.2,101.3,260.8,3,0,11.3
9/14/2016,3:00 PM,19.3,0.4,18.3,0.13,63.9,9.9,10.2,258.8,535.8,10.26,10.71,101.3,258.5,3.1,0,13.7
9/14/2016,4:00 PM,18.4,0.2,17.5,0.13,69.2,9.8,12,264.2,390,10.37,10.68,101.4,264.2,3.4,0,12.7
9/14/2016,5:00 PM,18.2,0.1,20.6,0.15,70.1,7.3,2.3,269.1,245.5,6.08,6.35,101.3,270,3.5,0,10.5
9/14/2016,6:00 PM,19,0.5,10.7,0.24,65.2,23.9,18,272.4,99.5,2.83,4.96,101.3,265.2,4.5,0,10.2
9/14/2016,7:00 PM,18.1,0.2,5.5,0.25,71.6,27.5,9.6,219.8,12.9,0.29,1.73,101.2,,5.4,0,12.6
9/14/2016,8:00 PM,17.2,0.2,1.6,0.36,71.6,27.4,14.7,25.3,0,2.45,2.52,101.2,26.6,8.4,0,9.5
9/14/2016,9:00 PM,17.3,0.1,1,0.45,70.3,25.8,26.2,73.1,0,3.92,4.07,101.3,75.7,11,0,15.6
9/14/2016,10:00 PM,16.5,0.2,1,0.62,75.1,26,49.1,99,0,4.24,4.41,101.3,97.4,15,0,24.7
9/14/2016,11:00 PM,15.8,0.2,0.8,0.56,79.1,25.3,52.3,106.3,0,3.87,4.59,101.3,107.6,15.4,0,33.2
9/14/2016,24:00 AM,15,0.2,0.8,0.54,84.3,22.9,49.3,150.9,0,3.71,4.2,101.4,156,14.4,0,35.5
9/15/2016,1:00 AM,14.3,0.1,0.9,0.31,85.2,24.7,16.1,115.3,0,6.1,6.21,101.4,116.1,8.9,0,23.5
9/15/2016,2:00 AM,13.5,0,4,0.19,85.8,21.7,0.8,106.3,0,5.69,5.79,101.4,106.4,7.5,0,12.1
9/15/2016,3:00 AM,13.2,0,1.6,0.24,85.6,24,6.7,106,0,5.88,6.12,101.5,106.8,8.5,0,14.7
9/15/2016,4:00 AM,12.9,0,2.5,0.2,88,20.6,1.5,67.1,0,3.76,3.89,101.5,67.8,7.4,0,14
9/15/2016,5:00 AM,12.2,0.4,1,0.33,90.2,21.6,19.4,62.2,0,2.45,2.8,101.5,61,7.2,0,13.3
9/15/2016,6:00 AM,12.4,0.1,0.7,0.3,87.5,23.1,12.7,99.8,0,6.11,6.38,101.6,101.7,7,0,20.4
9/15/2016,7:00 AM,12.7,0.2,1.3,0.46,86.1,27.2,41.4,96.5,64.4,5.9,6.06,101.6,96.7,9.8,0,23.1
9/15/2016,8:00 AM,14,0.7,4,0.35,80.7,24.6,34.1,109,204.1,8.07,8.73,101.6,111.1,11.8,0,25.1
9/15/2016,9:00 AM,15.2,1.1,9.3,0.24,77.3,16.6,15.8,120,354.1,9.17,9.55,101.7,120.8,9.1,0,24.8
9/15/2016,10:00 AM,16.9,1.3,12.8,0.21,71.1,13.1,11.3,142.7,485.7,9.14,9.68,101.8,143.1,8.1,0,21.2
9/15/2016,11:00 AM,18,0.8,20.1,0.16,66,8.2,5.4,169.4,583.6,8.4,9.26,101.8,171.3,6.8,0,14.5
9/15/2016,12:00 PM,19.6,0.4,24.7,0.15,60.5,6.2,1.9,195.6,639.9,3.13,6.1,101.8,185.3,6.6,0,13.2
9/15/2016,1:00 PM,19.6,0.4,20.2,0.14,65.4,11.1,12.5,247.6,641.1,10.75,12.56,101.7,252.3,6.4,0,27.9
9/15/2016,2:00 PM,18.8,0.3,22.5,0.16,68.2,10.1,5.5,278.3,599.4,16.77,17.19,101.7,278.8,6.6,0,20.3
9/15/2016,3:00 PM,18.2,0.4,18.6,0.16,67.6,16.6,12.8,269.3,510.1,11.89,12.27,101.7,270,7.2,0,11.4
9/15/2016,4:00 PM,19.4,0.5,16.4,0.16,64.3,19,13.2,265.9,408,6.58,7.21,101.6,266.4,7.7,0,14.8
9/15/2016,5:00 PM,18.8,0.3,20.9,0.15,67.6,12,5.6,268.4,254.1,10.66,10.85,101.6,268.4,7.7,0,15.9
9/15/2016,6:00 PM,18.2,0.5,8.4,0.25,71.7,32,27,266,104.2,5.84,6.12,101.5,266.4,15.1,0,26.3
9/15/2016,7:00 PM,17.3,0.3,1.8,0.26,75.2,34.6,18.8,283.3,0,2.12,3.7,101.4,278.5,12.4,0,109.8
9/15/2016,8:00 PM,16.2,0.1,1.6,0.32,80.6,31.7,7.6,23.5,0,3.66,3.77,101.4,22.4,15.3,0,20.6
9/15/2016,9:00 PM,16,0.1,2.5,0.35,80.5,32.1,8.7,78.3,0,4.28,5.24,101.4,88.2,16.3,0,22
9/15/2016,10:00 PM,15.6,0,2.5,0.3,83,30.9,3.1,93.5,0,4.86,5.04,101.4,96.5,12.9,0,21.4
9/15/2016,11:00 PM,15.3,0.1,2.8,0.27,83.8,32.3,6.1,109.8,0,7.02,7.14,101.4,110,13.2,0,23.7
9/15/2016,24:00 AM,14.9,0,8.8,0.19,84.2,24.2,0.3,85.4,0,4.77,5.28,101.4,92.1,11.2,0,17
9/16/2016,1:00 AM,15.1,0,7.2,0.22,82.2,27.1,0.3,81,0,4.71,4.81,101.4,81.8,15.3,0,18.7
9/16/2016,2:00 AM,14.6,0,3.8,0.22,83.5,28.6,6.8,114.2,0,1.62,2.46,101.4,112.7,17.2,0,41.2
9/16/2016,3:00 AM,14.4,0,1.9,0.28,83.7,30.1,6.9,98.9,0,5.68,5.86,101.3,98.4,14.1,0,20.7
9/16/2016,4:00 AM,14.6,0.1,0.8,0.3,81.8,33.3,11,91.1,0,6.65,6.88,101.3,91.7,15.3,0,19.9
